QuestionID,MCAN,ImageID
284292000,parrot,284292
546444001,bed,546444
546444002,green,546444
546444007,no,546444
546444008,gray,546444
153229004,6,153229
22158000,checkered,22158
22158002,dishwasher,22158
22158010,2,22158
22158013,floral,22158
153231002,cake,153231
153231003,0,153231
22167000,no,22167
546463001,yes,546463
415393000,left,415393
284341002,10,284341
284341004,texting,284341
22199000,20,22199
22199003,chef,22199
415420003,0,415420
415420004,no,415420
284350000,rope,284350
153279001,1,153279
153279002,0,153279
153279004,1,153279
22208000,no,22208
22208001,no,22208
22208002,yes,22208
22208004,man,22208
22208006,2010,22208
22208008,sony,22208
284354001,clock,284354
153283000,round,153283
153283001,noon,153283
153283004,0,153283
153283006,noon,153283
153283007,3,153283
153283011,noon,153283
153283012,noon,153283
153283015,noon,153283
153283016,big ben,153283
22213002,yes,22213
22215005,square,22215
415432000,picture,415432
415432001,wood,415432
415434000,food,415434
415434007,left,415434
153299000,yes,153299
153299001,20,153299
153300001,fruit,153300
284375002,windows,284375
284375007,beer,284375
284375008,blue,284375
546524001,people,546524
134778001,waves,134778
134778003,waves,134778
134778005,10,134778
134778007,nothing,134778
134778012,seagulls,134778
265851000,sidewalk,265851
265851001,4,265851
415461000,child,415461
415461001,no,415461
415461002,nothing,415461
284400004,no,284400
284400010,left,284400
22257001,left,22257
22257002,right,22257
3711003,yes,3711
3711010,truck,3711
546556001,50,546556
153344000,baseball,153344
546569007,men's,546569
546577000,playing wii,546577
546577001,earring,546577
396932001,no,396932
284445001,parade,284445
284445002,yes,284445
546596002,no,546596
284465002,blue,284465
415538003,yes,415538
22324005,daisy,22324
22324006,yellow,22324
22324007,flowers,22324
22324008,daisies,22324
546622001,cat,546622
546626000,no,546626
484321000,0,484321
484321002,people,484321
284488000,nothing,284488
284488002,sony,284488
546642001,2,546642
546642002,yes,546642
546649002,wood,546649
546649003,blinds,546649
284509003,left,284509
284509004,oak,284509
546658000,military,546658
22371000,table,22371
153445002,3,153445
153455000,tv,153455
153455002,no,153455
546674002,fern,546674
153460001,living room,153460
284535000,seagull,284535
22396000,yes,22396
22396001,blue,22396
22396003,sky,22396
22396005,1,22396
284542000,nike,284542
546687000,sidewalk,546687
546687001,yes,546687
546687009,do not enter,546687
546687010,yes,546687
415619000,yes,415619
284548002,yes,284548
284552000,4,284552
284552002,oak,284552
134807003,no,134807
153486000,pink,153486
22420002,bikes,22420
22423000,nothing,22423
22423001,man,22423
546717001,blue,546717
415646000,noon,415646
415647000,bedroom,415647
22432000,lamp,22432
22432001,1,22432
22432003,pillows,22432
546721004,boats,546721
440646002,3,440646
22446002,sausage,22446
284594002,no,284594
284594004,pigeons,284594
153524001,wood,153524
153524002,clock,153524
153524005,left,153524
3742001,9,3742
546742003,floor,546742
153527001,red and white,153527
415672001,china,415672
415672002,2,415672
415672004,3,415672
153529000,jacket,153529
153529002,heels,153529
284605001,top,284605
284605002,resting,284605
245161000,toilet,245161
245161003,0,245161
309579002,stands,309579
309579003,birds,309579
153543004,shirt,153543
153543005,shallow,153543
153543010,nothing,153543
546760000,graffiti,546760
546760001,toilet,546760
546760002,0,546760
22474000,long,22474
22479001,4,22479
284628000,water,284628
284628001,dirt,284628
284628002,photographer,284628
546773000,hats,546773
546773001,10,546773
22488001,lake,22488
153563000,0,153563
153563001,3,153563
22492000,no,22492
22492001,plate,22492
22492002,french fries,22492
546782000,reflection,546782
546782001,sign,546782
546782002,cars,546782
153568000,brown,153568
153568001,6,153568
571728000,blonde,571728
153570005,good,153570
153570007,small,153570
153570009,waves,153570
153570015,ocean,153570
415716000,2010,415716
415716001,3,415716
415716002,3,415716
415716003,table,415716
415716005,tulips,415716
153574003,wood,153574
153574005,small,153574
415727000,1,415727
415727002,backpack,415727
546804000,no,546804
546804004,unknown,546804
484351001,work,484351
484351002,3,484351
415741000,yes,415741
415741002,box,415741
415746001,shelf,415746
415748001,white,415748
415748002,2,415748
415750000,gray,415750
284681001,fish,284681
284681002,healthy,284681
546826003,unknown,546826
200365003,coca cola,200365
284688003,red,284688
415770000,,415770
415770008,no,415770
153631002,in air,153631
153632000,no,153632
153632004,steak,153632
153632012,fruit,153632
153632016,steak,153632
546854000,yes,546854
528049001,1,528049
528049002,dell,528049
528049004,yes,528049
528049005,dell,528049
528049008,1,528049
528049011,dell,528049
244060002,no,244060
284715001,no,284715
284725000,no,284725
418825000,tomato,418825
418825002,tomatoes,418825
153656000,yes,153656
153656003,,153656
22596000,no,22596
22596002,no,22596
22596004,paint,22596
284743002,wood,284743
331447000,ford,331447
331447001,california,331447
284749006,nowhere,284749
284749013,sand,284749
284749024,no,284749
415823000,orange,415823
546896000,yellow,546896
546896003,2,546896
415828000,restaurant,415828
415828001,rainbow,415828
415828002,cars,415828
415828003,0,415828
415828007,left,415828
415828009,3,415828
415828011,yes,415828
415828014,summer,415828
415828016,yes,415828
415828017,10,415828
415828019,nowhere,415828
153685003,small,153685
284762003,morning,284762
22621002,blue,22621
22623001,apple,22623
415840000,4,415840
415841004,3,415841
415843002,nothing,415843
284772001,pepsi,284772
134844000,left,134844
153709001,black and white,153709
546932000,soup,546932
284789002,2,284789
22646000,4,22646
331455000,yes,331455
331455006,black and white,331455
331455009,ferry,331455
22656001,yes,22656
22660000,street,22660
22660001,no,22660
153734001,safety,153734
22671000,yes,22671
546964000,yes,546964
546965010,car,546965
546965011,yes,546965
22680001,green,22680
22680003,no,22680
528069000,background,528069
415904003,police,415904
415904005,police,415904
546987001,cell,546987
22705001,counter,22705
284851000,yes,284851
284851001,pink,284851
284851002,yes,284851
153782001,3,153782
153782002,12,153782
153783002,tie,153783
547000004,45,547000
547000006,snow,547000
547000011,no,547000
547000015,person,547000
547003000,yes,547003
284860003,fire hydrant,284860
547013001,6,547013
153803000,sitting,153803
415958002,talking on phone,415958
415961000,red,415961
22747000,pink,22747
22747002,3,22747
22747004,unknown,22747
415964003,2,415964
153822002,nike,153822
547047000,parking,547047
547047002,yes,547047
547047004,yes,547047
547047006,yes,547047
153834002,sunset,153834
153834009,white,153834
153834012,2,153834
415990003,2,415990
415990008,farm,415990
22775001,yes,22775
476491001,1 way,476491
476491002,yes,476491
547079001,food,547079
22797001,delta,22797
22801002,purple,22801
547102011,20,547102
22816000,4,22816
22816002,fruit,22816
22816003,yes,22816
22816004,man,22816
549936001,no,549936
547106003,12,547106
262631000,10,262631
262631002,vase,262631
153896002,white,153896
153901000,wine,153901
22834000,3,22834
416059001,poodle,416059
284991002,coke,284991
547136005,0,547136
547136006,delta,547136
547136007,delta,547136
547137004,ponytail,547137
547137005,sink,547137
245174001,nothing,245174
153931000,0,153931
153931004,yes,153931
153931005,metal,153931
153931007,phone,153931
22861002,brown,22861
22861003,away,22861
22861005,8,22861
22861006,8,22861
416078001,unknown,416078
416078002,black,416078
22870002,yes,22870
416088003,flag,416088
22874000,ball,22874
22874002,floor,22874
22874006,2,22874
22874008,0,22874
113040001,half,113040
113040002,6,113040
416098002,0,416098
153956000,6,153956
416104001,6,416104
416104002,food,416104
416105000,no,416105
153973000,safety,153973
285047003,rectangle,285047
153976002,4,153976
547196001,tie,547196
547202001,words,547202
153994000,chinese,153994
547212000,phone,547212
547212002,beer,547212
154000000,1,154000
416145003,no,416145
154004002,nike,154004
547221000,on tower,547221
547221002,3,547221
547222000,asian,547222
547222002,words,547222
547222003,bird,547222
547224000,yes,547224
547224003,water,547224
547224006,no,547224
25668003,woman,25668
314396000,yes,314396
314396001,bananas,314396
547227001,noon,547227
416159000,no,416159
416159001,backpack,416159
285089000,concrete,285089
285089001,down,285089
47516002,0,47516
154028000,13,154028
154028001,trees,154028
154028003,15,154028
154028007,15,154028
22963003,yes,22963
22963004,toilet,22963
22963006,many,22963
22963007,yes,22963
22963008,yes,22963
22963015,toilet paper,22963
22963020,no,22963
188439001,logs,188439
188439003,yes,188439
547258000,playing,547258
547258001,nothing,547258
547258005,woman,547258
547258008,happy,547258
547258011,playing,547258
547258016,yes,547258
547258017,nothing,547258
547258021,nothing,547258
547258022,playing wii,547258
547258026,0,547258
547258028,nothing,547258
547258032,woman,547258
416188001,yes,416188
285120001,jet,285120
285120004,plane,285120
285120006,no,285120
285120009,no,285120
416193001,no,416193
22979000,headband,22979
154053001,nothing,154053
154053003,no,154053
154053004,stick,154053
96785000,woman,96785
154071000,7,154071
547293001,2,547293
154087000,snow,154087
154087005,safety,154087
154087007,mountain,154087
154087009,kite,154087
285160000,clock,285160
23017000,fruit,23017
23017001,breakfast,23017
547309000,12,547309
547309003,2,547309
23023000,4,23023
23023001,yes,23023
23033001,yes,23033
23034002,yes,23034
23034003,2,23034
285192001,fence,285192
285192003,girl,285192
547338004,white,547338
547338009,10,547338
23051001,nothing,23051
416271000,yes,416271
285200001,2,285200
285200003,yes,285200
547345002,55,547345
547345004,metro,547345
309678000,little,309678
309678001,tomato,309678
309678002,pizza,309678
154139002,pitcher,154139
285212005,1,285212
154148001,shallow,154148
154154000,2,154154
154155000,0,154155
154155002,apple,154155
285234000,floral,285234
285234002,pillows,285234
285234005,vase,285234
154168000,ford,154168
154168003,pepsi,154168
285250007,no,285250
416326002,yes,416326
416330001,fur,416330
416330003,no,416330
416331000,snow,416331
416331001,old,416331
416331003,snow,416331
23117001,nowhere,23117
416335002,12,416335
416335003,no,416335
23121005,tennis,23121
23126001,no,23126
416345000,desk,416345
154202002,0,154202
154202008,apple,154202
154202009,2,154202
154202010,table,154202
69391001,red,69391
547421002,nothing,547421
547421003,no,547421
154213001,phone,154213
154213002,thin,154213
547431001,united,547431
154222001,bikes,154222
154222002,mirror,154222
154222003,street,154222
547440002,noon,547440
285302002,paper,285302
222313000,barn,222313
416384000,chair,416384
154241000,camera,154241
154241001,white,154241
154241003,samsung,154241
154241004,0,154241
154241005,0,154241
285325002,10,285325
285325003,wood,285325
154254000,typing,154254
154263000,man,154263
23200001,3,23200
23200004,black and yellow,23200
23201000,7,23201
23201003,police,23201
113095006,yes,113095
547502001,no,547502
547504004,windows,547504
285361002,no,285361
285361006,shorts,285361
285361012,1,285361
23230003,5,23230
23230007,ducks,23230
416451001,books,416451
416451006,black,416451
416451009,beer,416451
285388004,playing,285388
495088003,20,495088
495088010,birds,495088
495088012,20,495088
495088013,yes,495088
495088022,no,495088
23247000,yellow,23247
23247001,no,23247
416467009,vent,416467
416467018,wood,416467
154324003,soap,154324
154324007,1,154324
154324011,yes,154324
154324013,counter,154324
154324015,brown,154324
154324021,yes,154324
154324023,brown,154324
154324033,wall,154324
154324034,toilet,154324
154324036,toilet,154324
416476004,daytime,416476
484474000,4,484474
484474001,2 hours,484474
484474002,tower,484474
484474003,4,484474
416478003,jacket,416478
23272000,bicycle,23272
23272001,sedan,23272
23272003,bmw,23272
416489000,no,416489
416489008,serve,416489
285418003,man's,285418
285421001,drinking,285421
154358000,no,154358
285433000,yes,285433
285433001,cleaning,285433
285433002,toilet,285433
154363000,sunlight,154363
154363002,red,154363
154363004,2010,154363
154363006,sink,154363
154363015,bathroom,154363
285437000,no,285437
285437002,pen,285437
23294000,3,23294
23294001,0,23294
23294003,yes,23294
416523002,direction,416523
23309001,white,23309
353411000,man,353411
416534000,red,416534
416534001,lamp,416534
416534002,no,416534
22599003,2 feet,22599
22599009,black,22599
547612000,unknown,547612
416543000,downtown,416543
416543002,2,416543
547617001,nike,547617
547630002,book,547630
154419000,paper,154419
154419002,hat,154419
154419003,orange,154419
154419004,unknown,154419
154419005,no,154419
154420000,0,154420
23351000,brown,23351
234965002,front,234965
154425001,large,154425
547645004,nothing,547645
528181000,window,528181
528181001,yes,528181
528181002,yes,528181
416596002,baseball,416596
285534002,decoration,285534
23411002,2,23411
23411003,zebra,23411
380493000,no,380493
380493002,sprinkles,380493
285568000,2,285568
285568004,yes,285568
416641001,yes,416641
154515000,yes,154515
154515001,4,154515
154515002,yes,154515
416660000,daytime,416660
416660002,no,416660
154520030,yes,154520
154520077,2,154520
416668000,colgate,416668
285597001,2,285597
285597002,2,285597
547744000,22,547744
547744002,nothing,547744
285614001,skateboard,285614
285614002,black,285614
547759001,purple,547759
547760000,0,547760
547760001,street,547760
547760002,english,547760
23489001,red and green,23489
547783007,3,547783
285645001,rope,285645
154584002,yes,154584
154584018,zoo,154584
154584019,people,154584
154584022,yes,154584
154587000,harley,154587
285660002,2,285660
416733000,no 1,416733
416733001,light,416733
416733002,pillows,416733
154590000,bread,154590
547816002,closed,547816
547816003,yes,547816
416745000,yes,416745
416746000,baseball field,416746
416746001,red sox,416746
416746002,yes,416746
154607000,no,154607
285681000,lufthansa,285681
285681005,usa,285681
285681007,lufthansa,285681
285681008,blue and yellow,285681
285681009,lufthansa,285681
285681010,new york,285681
285681011,lufthansa,285681
285681012,yes,285681
