QuestionID,MCAN+ALBERT,ImageID
415828000,restaurant,415828
415828001,rainbow,415828
415828005,umbrellas,415828
415828007,right,415828
415828009,3,415828
415828011,yes,415828
415828015,yes,415828
415828016,yes,415828
415828018,6,415828
415828019,nowhere,415828
22621001,no,22621
22621002,wall,22621
22623001,apple,22623
415840002,silver,415840
415843002,nothing,415843
415843003,4,415843
284772001,nike,284772
134844002,unknown,134844
153709001,black and white,153709
284789002,2,284789
331455000,yes,331455
331455001,white,331455
331455006,white,331455
331455009,ferry,331455
22656000,sink,22656
22656001,yes,22656
22660000,street,22660
153734001,rope,153734
415882000,lamp,415882
415882002,no,415882
415885000,yes,415885
22671000,yes,22671
22671001,nothing,22671
546965000,6,546965
546965010,cones,546965
546965011,yes,546965
22680001,green,22680
22680003,no,22680
528069000,background,528069
415904003,0,415904
415904004,police,415904
415904005,police,415904
546983001,yes,546983
546987001,cell,546987
22705001,counter,22705
284851000,yes,284851
284851001,pink,284851
284851002,yes,284851
153782001,3,153782
153782002,yes,153782
547000004,unknown,547000
547000006,snow,547000
547000011,no,547000
547000015,snow,547000
547003000,yes,547003
284860003,fire hydrant,284860
22718002,yes,22718
547013000,no,547013
547013001,5,547013
153803000,no,153803
415958001,no,415958
415958002,talking on phone,415958
415961000,red,415961
22747001,toothbrushes,22747
22747002,3,22747
22747004,coca cola,22747
415964003,2,415964
153822002,nike,153822
22755000,yes,22755
22755004,yes,22755
547047000,parking,547047
547047002,no,547047
547047004,yes,547047
547047006,nothing,547047
153834001,white,153834
153834002,sky,153834
153834009,white,153834
153834012,4,153834
415990002,12,415990
415990003,1,415990
22775001,orange,22775
476491001,1 way,476491
476491002,yes,476491
547079001,food,547079
153864001,surfboard,153864
22797000,no,22797
22797001,delta,22797
547102011,12,547102
22816004,man,22816
549936001,no,549936
547106003,yes,547106
262631000,6,262631
262631002,woman,262631
153896002,white,153896
153901000,glass,153901
22834000,1,22834
416059001,poodle,416059
47498000,1,47498
284991002,wine,284991
547136005,0,547136
547136006,delta,547136
547136007,delta,547136
547137004,ponytail,547137
547137005,sink,547137
153931003,scarf,153931
153931004,yes,153931
22861001,no,22861
22861002,silver,22861
22861003,away,22861
22861005,8,22861
22861006,8,22861
416078001,unknown,416078
547155004,1,547155
22870001,2,22870
416088002,3,416088
416088003,flag,416088
416088006,white,416088
22874000,ball,22874
22874008,wii,22874
22874009,2,22874
200421002,monday,200421
113040001,half,113040
416098002,stop,416098
153956000,6,153956
416104001,5,416104
416104002,beer,416104
153973000,yes,153973
285047003,rectangle,285047
547196001,scarf,547196
547202001,words,547202
153994000,no,153994
309655002,sun,309655
547212000,phone,547212
547212002,beer,547212
154000000,1,154000
154004002,nike,154004
547221000,on tower,547221
547221002,yes,547221
547222000,asian,547222
547222002,0,547222
547222003,tiger,547222
547224000,yes,547224
547224006,no,547224
25668001,no,25668
314396000,yes,314396
314396001,yes,314396
314396002,granite,314396
547227001,yes,547227
416159000,no,416159
416159001,bus,416159
416159002,0,416159
285089000,wood,285089
285089001,down,285089
47516000,2,47516
47516002,yes,47516
154028000,13,154028
154028003,13,154028
22963003,yes,22963
22963008,yes,22963
22963015,wall,22963
188439001,wood,188439
188439003,yes,188439
547258000,playing wii,547258
547258001,living room,547258
547258004,brown,547258
547258005,sitting,547258
547258009,chair,547258
547258011,playing,547258
547258012,brown,547258
547258018,playing,547258
547258021,nothing,547258
547258022,playing wii,547258
547258028,nothing,547258
416188001,work,416188
285120001,jet,285120
285120004,man,285120
285120009,no,285120
416193001,no,416193
154053004,rope,154053
154057001,forward,154057
96785000,woman,96785
154071000,6,154071
547293001,10,547293
154087000,snow,154087
154087006,5,154087
154087007,mountain,154087
154087009,kite,154087
285160000,clock,285160
285160003,noon,285160
23017000,fruit,23017
547309003,4,547309
23034002,yes,23034
23034003,2,23034
287829000,pedestal,287829
416256002,phone,416256
285192001,person,285192
547338000,0,547338
547338004,white,547338
547338006,12,547338
547338009,12,547338
23051001,unknown,23051
23051002,red,23051
285200001,2,285200
285200003,yes,285200
285200004,yes,285200
547345000,yes,547345
547345002,5,547345
547345004,metro,547345
309678000,half,309678
309678002,pizza,309678
154148001,shallow,154148
154154000,2,154154
154155000,0,154155
154155002,apple,154155
285234000,floral,285234
285234001,no,285234
285234002,pillows,285234
416309002,30,416309
154168000,ford,154168
154168003,beer,154168
154173003,friends,154173
285250007,no,285250
285250016,man,285250
416330001,fur,416330
416331000,car,416331
416331001,accident,416331
416331003,snow,416331
416335002,10,416335
416335004,no,416335
23121007,yes,23121
23126001,no,23126
416345000,on table,416345
154202001,table,154202
154202009,20,154202
154202011,3,154202
69391001,red,69391
69391002,23,69391
547421002,nothing,547421
571835000,no,571835
571835001,chair,571835
154213002,thin,154213
547431001,delta,547431
285291004,3,285291
154222002,camera,154222
154222003,mirror,154222
547440002,noon,547440
285302002,paper,285302
222313000,barn,222313
222313002,2,222313
416384000,bench,416384
154241001,english,154241
154241002,flip phone,154241
154241003,sony,154241
154241004,0,154241
154241005,0,154241
285325002,10,285325
285325003,wood,285325
154254000,reading,154254
154263000,man,154263
547487002,10,547487
23200004,black and yellow,23200
23201000,10,23201
23201005,helmets,23201
285349001,yes,285349
285352000,yes,285352
113095005,trees,113095
113095006,yes,113095
547502001,no,547502
572525002,cat,572525
547504004,website,547504
285361002,no,285361
285361012,1,285361
23230003,0,23230
23230007,ducks,23230
416451001,bottle,416451
416451006,black,416451
416451009,beer,416451
495088002,black,495088
495088003,many,495088
23247001,no,23247
416467000,nothing,416467
416467009,vent,416467
416467011,no,416467
154324001,building,154324
154324003,soap,154324
154324013,counter,154324
154324015,brown,154324
154324021,modern,154324
154324023,brown,154324
154324033,wall,154324
154324034,nothing,154324
154324036,toilet,154324
416476004,daytime,416476
484474000,yes,484474
484474002,tower,484474
484474003,8,484474
416478001,red,416478
416478003,dress,416478
23272003,bmw,23272
416489000,no,416489
416489008,serve,416489
154358000,no,154358
285433002,toilet,285433
154363000,light,154363
154363002,red,154363
154363004,unknown,154363
154363008,mirror,154363
285437000,no,285437
285437002,pen,285437
23294001,0,23294
23294004,3,23294
547583002,yes,547583
547583005,yes,547583
416523001,,416523
23309001,white,23309
547601001,no,547601
353411000,man,353411
416534000,red,416534
416534001,window,416534
416534002,no,416534
547607001,at camera,547607
23320000,carrot,23320
22599001,long,22599
22599003,2 feet,22599
22599009,black,22599
547612000,unknown,547612
416543000,downtown,416543
416543002,2,416543
547617001,rolex,547617
547630001,no,547630
154419000,tv,154419
154419002,nothing,154419
154419004,unknown,154419
154419005,no,154419
23351000,brown,23351
154425000,protection,154425
154425001,large,154425
547645004,fence,547645
528181001,yes,528181
528181002,yes,528181
285505000,ocean,285505
416596002,baseball,416596
418959001,bear,418959
285534002,decoration,285534
23411003,zebra,23411
285558000,no,285558
380493000,no,380493
380493002,sprinkles,380493
285568000,1,285568
285568004,yes,285568
154515000,yes,154515
154515001,4,154515
416660000,daytime,416660
154520005,yes,154520
154520077,2,154520
547738000,outside,547738
416668000,crest,416668
285597001,2.00,285597
285597002,2,285597
285599004,yes,285599
547744000,22,547744
547744002,bus,547744
285607002,1,285607
285614001,skateboard,285614
547759001,purple,547759
547760000,stop,547760
547760001,wood,547760
506357001,apple,506357
23489001,green and red,23489
547783007,3,547783
285645001,rope,285645
285651002,1,285651
154584001,8,154584
154584002,yes,154584
154584010,on ground,154584
154584019,bear,154584
154584022,yes,154584
154587000,nothing,154587
416733001,nothing,416733
416733002,pillows,416733
154590000,sandwich,154590
547816003,yes,547816
416745003,4,416745
416746000,baseball field,416746
416746001,cardinals,416746
154607000,no,154607
285681000,lufthansa,285681
285681005,america,285681
285681007,lufthansa,285681
285681008,blue and yellow,285681
285681009,lufthansa,285681
285681010,new york,285681
285681011,lufthansa,285681
285681012,london,285681
285681014,lufthansa,285681
285681016,united states,285681
285681019,lufthansa,285681
416758007,yes,416758
416765000,no,416765
416774005,pee,416774
154633001,0,154633
154633002,bananas,154633
154633004,green,154633
547854002,eating,547854
416786001,table,416786
416787001,neither,416787
23575002,2,23575
23575004,2,23575
23575006,office,23575
23575010,2,23575
23575014,2,23575
23575019,paper,23575
23575021,2,23575
547866001,frisbee,547866
547866002,0,547866
23579000,0,23579
23584002,ponytail,23584
547875003,0,547875
547875005,ketchup,547875
547875013,sandwich,547875
547875014,coffee,547875
547875015,bacon,547875
547875018,no,547875
547886004,3,547886
416818001,christmas,416818
416818002,lights,416818
285751000,skateboarder,285751
416827002,4,416827
416827003,no,416827
416827005,electric,416827
416827007,2,416827
547903000,yes,547903
547903001,3,547903
416837001,grassy,416837
23623000,no,23623
285773000,6,285773
285773004,7,285773
154705000,monitor,154705
154705001,4,154705
416851003,no,416851
416851007,no,416851
416851010,yes,416851
416851012,wilson,416851
154711001,wall,154711
285788002,giraffes,285788
416864000,road,416864
416864001,0,416864
416864002,backpack,416864
416864003,yes,416864
571920000,yes,571920
547941000,5 feet,547941
23656002,metal,23656
23660001,2,23660
266091001,broccoli,266091
266091006,many,266091
285832000,light,285832
285832002,no,285832
23709003,dirt,23709
154783003,fedora,154783
154785001,3,154785
154785004,8,154785
154785005,no,154785
154785006,2,154785
416930000,helmet,416930
416930001,yes,416930
416931000,striped,416931
548011002,0,548011
548011004,6,548011
154798002,3,154798
23731002,no,23731
285882000,silver,285882
285882001,salad,285882
23741003,honda,23741
416960001,sheep,416960
23751005,no,23751
23751007,0,23751
416968000,0,416968
416968001,sign,416968
416968005,yes,416968
23754006,right,23754
498583000,fork,498583
154830000,2,154830
285908000,water,285908
285908002,2,285908
154846005,no,154846
154846007,peppers,154846
266107001,new york,266107
266107002,new york,266107
23781000,no,23781
154854003,red,154854
285929001,grass,285929
285929002,bear,285929
571943000,7,571943
154861001,park,154861
154861004,catch,154861
154861017,ground,154861
417015001,0,417015
417015007,yes,417015
23802001,no,23802
23807003,yes,23807
154880001,3,154880
154880003,3,154880
154880004,string,154880
154884002,unknown,154884
417031000,boat,417031
287959000,meat,287959
287959004,meat,287959
285967002,no,285967
285967003,3,285967
285968018,lot,285968
417044000,sprinkles,417044
417044001,50,417044
417044006,20,417044
254172000,yes,254172
254172001,yes,254172
254172002,2,254172
254172003,giraffe,254172
548126001,yes,548126
548126005,day,548126
285992000,tree,285992
285992002,0,285992
285992006,leaves,285992
109907001,collie,109907
109907002,collie,109907
109907013,bird,109907
109907015,collie,109907
286001001,christmas,286001
286001003,bear,286001
417074000,ground,417074
154931000,12,154931
286010000,water,286010
286010001,no,286010
286010004,grass,286010
286010006,nothing,286010
417085000,rope,417085
417085005,young,417085
417085008,walking,417085
548159001,3,548159
286018002,railing,286018
154947000,white,154947
154947007,many,154947
154947008,yes,154947
548164002,noon,548164
548164003,train station,548164
286021004,2,286021
23879002,train,23879
23879004,car,23879
23879021,police,23879
548174001,eating,548174
154971000,high,154971
154971002,yes,154971
154971006,8,154971
286055003,nothing,286055
286055005,yes,286055
548201001,0,548201
548201002,soap,548201
548209000,jacket,548209
417144000,0,417144
417144001,orange,417144
23937000,4,23937
23937001,yes,23937
417159001,table,417159
417159002,2,417159
417159003,kitchen,417159
286089001,away,286089
286089003,no,286089
286089007,black,286089
286089010,right,286089
286089011,kia,286089
417164002,stop,417164
91374000,corner,91374
91374001,no,91374
286106000,yes,286106
155035001,yes,155035
155035003,no,155035
155035005,on ground,155035
286119004,1,286119
286119005,nokia,286119
23981002,no,23981
432886004,stove,432886
432886009,no,432886
432886010,pizza,432886
156915000,roses,156915
23991002,nothing,23991
417217000,7,417217
417217005,20,417217
286146001,0,286146
286146002,strawberry,286146
286146004,woman's,286146
286146005,3,286146
548296004,giraffe,548296
548296011,100,548296
24021001,unknown,24021
24021003,yes,24021
24021004,30,24021
24027002,orange,24027
286176001,restaurant,286176
417249001,restaurant,417249
417249005,germany,417249
286182000,logo,286182
286182002,1,286182
286182004,20,286182
286182012,in bowl,286182
113233008,4,113233
113233012,usa,113233
113233013,4,113233
24040000,in air,24040
548331001,dog,548331
24045000,cheese,24045
417265003,blue,417265
155125003,yes,155125
155125004,pepperoni,155125
286202000,propeller,286202
286202002,red white and blue,286202
286202006,2,286202
24061000,no,24061
417284000,water,417284
417285002,2,417285
155142000,100,155142
155142002,living room,155142
155142004,closed,155142
155142006,6,155142
548363001,united,548363
419074037,sky,419074
24104004,2,24104
24104007,0,24104
155179001,bread,155179
155179002,no,155179
286253001,2,286253
24112000,coffee,24112
24112002,coca cola,24112
24112003,flower,24112
419080003,no,419080
419080004,black,419080
419080006,no,419080
155192000,no,155192
155199002,bed,155199
548420002,people,548420
548420004,elephant,548420
548423001,books,548423
417355000,yes,417355
417355001,solid,417355
286285001,4,286285
155216003,green,155216
155245002,yes,155245
548464001,go,548464
