QuestionID,BAN,ImageID
485943003,nothing,485943
367116001,uniforms,367116
30448002,jeep,30448
409369001,1,409369
154785004,yes,154785
198397000,unknown,198397
163682002,no,163682
249506001,laptop,249506
199995002,ski pole,199995
338531004,deer,338531
141517008,0,141517
116696002,bow,116696
525646007,yes,525646
118260002,clothes,118260
237964007,left,237964
440529000,no,440529
118065001,fruit,118065
138119001,basket,138119
384983000,pepperoni,384983
150703004,table,150703
29886000,nowhere,29886
273246008,0,273246
18896006,playing,18896
338207004,bat,338207
408578002,laptop,408578
148403002,clock,148403
131282000,pepsi,131282
46323002,yes,46323
300814004,ride,300814
333436010,b,333436
574692002,half,574692
168898001,orange,168898
221620002,yes,221620
243912001,welcome,243912
469067002,couch,469067
120356006,yes,120356
67765005,food,67765
303219014,woman,303219
117530003,guitar,117530
531299009,man,531299
308430008,broccoli,308430
560279002,toothbrushes,560279
95899001,main,95899
153184000,2,153184
470773000,food,470773
378673000,down,378673
531335000,cleaning,531335
109824000,2,109824
510122009,kites,510122
172478003,traffic,172478
190018001,white,190018
207507001,samsung,207507
251119002,tray,251119
292467002,black and white,292467
376793001,3,376793
32322004,nothing,32322
334511001,elephant,334511
297249000,yes,297249
532809000,hardwood,532809
226065002,disney,226065
287099003,maple,287099
231747000,people,231747
330531003,sausage,330531
445668003,rainbow,445668
18982005,yes,18982
185935007,0,185935
577976004,theater,577976
479659001,neither,479659
509826022,yes,509826
174332000,left,174332
242665000,black,242665
413287002,yes,413287
500657003,2,500657
474881000,4,474881
577735000,green,577735
524186000,lufthansa,524186
570573002,no,570573
72582020,party,72582
437363001,9:20,437363
378048003,trees,378048
258523000,kitchen,258523
170017002,nothing,170017
137227000,unknown,137227
491366013,12:00,491366
137120001,night,137120
143503000,yes,143503
21503002,sandwich,21503
498363001,scissors,498363
3793000,bus,3793
301262000,3,301262
180202001,broccoli,180202
175633005,fishing,175633
323788000,2,323788
379402049,supreme,379402
30356031,sitting,30356
563175000,head,563175
446113003,2,446113
279561003,speaker,279561
523123000,blue,523123
105951019,yes,105951
63595001,nike,63595
389056002,work,389056
136143007,man,136143
358652004,blanket,358652
361730003,yes,361730
190664003,water,190664
335844005,food,335844
569893002,blue,569893
262896003,soup,262896
515895002,walking,515895
169166001,chinese,169166
123633000,vegetables,123633
223241032,baby,223241
76417000,lab,76417
290355003,shirt,290355
455170000,3,455170
86468004,nothing,86468
468577002,sleeping,468577
176078001,0,176078
524621026,many,524621
277172008,van,277172
94157000,5,94157
539310009,stop,539310
28978004,middle,28978
291833004,0,291833
53364002,outside,53364
2923002,boat,2923
286794003,no,286794
434915005,white,434915
256590001,store,256590
422328001,bridle,422328
239959004,lot,239959
148329002,yes,148329
434576009,outside,434576
392511002,white,392511
560367001,blue,560367
246590002,honda,246590
367429009,walking,367429
365386006,train,365386
139843001,electric,139843
311510006,street,311510
323709000,klm,323709
341973003,white,341973
366822000,2,366822
469119001,home,469119
167725015,left,167725
330736000,umbrella,330736
89880004,dog,89880
524507001,english,524507
468996003,cutting board,468996
368676006,no,368676
16497001,nothing,16497
213280001,nothing,213280
57814001,pug,57814
16593018,bedroom,16593
392905003,away,392905
151938001,no,151938
404297002,nothing,404297
313647007,braves,313647
466229000,laying down,466229
434804001,giraffe,434804
358869001,yes,358869
211215011,yes,211215
209286001,yes,209286
158160001,cardboard,158160
244613002,windows,244613
69965000,foam,69965
566278022,no,566278
480664004,no,480664
366330001,1:05,366330
179793001,playing wii,179793
416668000,colgate,416668
150026002,nathan's,150026
566234000,snow,566234
357758019,helmet,357758
418825001,salad,418825
479280005,10:00,479280
469840000,long time,469840
133343002,sunglasses,133343
343692000,warning,343692
214810000,3,214810
427802003,yes,427802
399269000,handle,399269
5412002,soap,5412
166096002,brick,166096
326081000,yes,326081
407180004,4,407180
275117001,soda,275117
418578002,2,418578
91283001,front,91283
223739006,drinking,223739
144200004,black,144200
44802001,2 feet,44802
71021002,dell,71021
490871001,2,490871
313166000,far,313166
105757015,yes,105757
578418000,yes,578418
141673005,wine glass,141673
249969009,red,249969
69911009,maple,69911
204049001,gloves,204049
320026008,luggage,320026
303942017,car,303942
522935000,red,522935
530952000,restaurant,530952
45648007,down,45648
323128001,scissors,323128
340804000,1,340804
295628002,2011,295628
284589003,leopard,284589
339099000,yes,339099
280732002,12:00,280732
125072015,water,125072
304875007,1,304875
227044002,white,227044
508931002,china,508931
408757003,sand,408757
44347002,2,44347
78200000,yes,78200
133827001,rain,133827
356337010,2,356337
284341006,tie,284341
120428002,bench,120428
123622003,playing,123622
5535002,bus,5535
281878032,yes,281878
133386012,no,133386
396518000,weeds,396518
296353006,man,296353
493843000,no,493843
544002,2,544
465295000,no,465295
153283007,3:00,153283
295097001,nothing,295097
179415002,computer,179415
309813000,chicken,309813
21470000,b,21470
215845000,red,215845
177919001,4,177919
145101007,nothing,145101
12323024,on toilet,12323
197499002,krispy kreme,197499
290515005,kitchen,290515
261175005,background,261175
352895000,5,352895
464814003,no,464814
381658001,38,381658
34522000,parrot,34522
447602005,walking,447602
419408015,jeans,419408
24157000,yes,24157
250571021,pink,250571
147393000,2,147393
155540002,no,155540
362293000,black,362293
392108003,yes,392108
468885003,open,468885
308907006,chinese,308907
283217018,no,283217
226111004,right,226111
435533001,toilet,435533
484029006,parking,484029
58778000,high,58778
381254001,no,381254
381463002,5,381463
442478000,skateboarding,442478
68715001,broadway,68715
383413002,food,383413
390826000,bear,390826
83331001,fire hydrant,83331
463588026,no,463588
45057000,cheese,45057
291412001,white,291412
246562001,horse,246562
435134002,german shepherd,435134
124911017,1,124911
392640001,jumped,392640
512451004,no,512451
501281006,tennis ball,501281
178980000,printer,178980
85007003,frisbee,85007
395402006,heart,395402
160393001,person,160393
214295000,hollywood,214295
91766000,on table,91766
153307002,daisy,153307
405216002,man,405216
382617000,10,382617
170739001,no,170739
65239000,yes,65239
453954000,870,453954
133476006,yes,133476
101053022,main,101053
66320002,phone,66320
342377003,0,342377
550805000,yes,550805
13175001,nike,13175
114891005,1,114891
539075002,yamaha,539075
533329008,9,533329
572734002,3,572734
515355001,scissors,515355
321603001,kitchen,321603
354333002,yes,354333
26363003,yes,26363
276892000,zoo,276892
50829000,no,50829
184827003,phone,184827
526368001,4,526368
59920002,wallpaper,59920
68838005,parking,68838
203564000,3:55,203564
130291000,yes,130291
309222001,stripes,309222
503233001,4,503233
306619003,yes,306619
324497002,red sox,324497
551974002,nothing,551974
6748004,sheep,6748
54924001,10,54924
313928000,2,313928
507187001,race,507187
347766002,noon,347766
433822000,pictures,433822
335887002,38,335887
458103003,ball,458103
560178004,apple,560178
399545001,china,399545
13659002,laptop,13659
476029004,restaurant,476029
468162002,tired,468162
224807004,american,224807
526955003,giraffe,526955
285534002,baby,285534
191675001,standing,191675
524621013,yes,524621
450182000,riding,450182
154670001,man,154670
203085004,reading,203085
19047003,do not enter,19047
273841002,no,273841
157944003,news,157944
51326002,no,51326
281601001,food,281601
15272002,no,15272
450570002,no,450570
376295026,2,376295
180888000,food,180888
104880000,store,104880
89445001,good,89445
265789003,ski poles,265789
9217000,1:55,9217
488832001,chips,488832
22396005,1,22396
216115013,red,216115
143440003,10,143440
197090011,3,197090
205002011,yes,205002
324390011,broccoli,324390
387098001,nothing,387098
519758000,1:05,519758
43561002,yes,43561
472595002,4,472595
547221000,wall,547221
59393005,no,59393
54329007,giants,54329
34689004,water,34689
447342001,bus,447342
285234002,pillows,285234
535050002,3,535050
192616002,yes,192616
343662001,yes,343662
326928005,man,326928
178064017,yes,178064
525542009,23,525542
291834015,skateboard,291834
272080002,3:20,272080
519635001,yes,519635
469803003,yes,469803
277235001,table,277235
228771010,2,228771
281397001,daytime,281397
214984001,nothing,214984
122549131,0,122549
547224000,yes,547224
383053001,no,383053
148531001,propeller,148531
424793005,shelves,424793
253262001,2,253262
212261003,cake,212261
103306006,no,103306
407298000,bat,407298
491481004,yes,491481
466784003,4,466784
477085001,wool,477085
221713005,sky,221713
122549018,posing,122549
396997006,red,396997
25685002,yes,25685
224757007,soccer ball,224757
190292013,wood,190292
357604002,chair,357604
283261000,teddy bear,283261
161008004,yes,161008
229216014,chair,229216
524382000,collie,524382
446322003,3,446322
320642006,wii,320642
203488002,0,203488
183666005,3,183666
361172001,3,361172
396200017,skateboard,396200
488388000,teddy bear,488388
149123002,scania,149123
32285007,toilet paper,32285
477688005,no,477688
428375000,free,428375
484066002,yes,484066
15883000,food,15883
320664002,hot,320664
21470003,b,21470
395452003,yes,395452
330204001,no,330204
321071001,unknown,321071
350607001,striped,350607
302310002,wine,302310
105455003,10:00,105455
73622003,football,73622
375430002,lunch,375430
36508003,no,36508
300155002,yes,300155
195798000,logo,195798
533493002,game,533493
478906006,left,478906
443512000,no,443512
421569002,golden retriever,421569
219984002,no,219984
159260002,train,159260
568205001,350,568205
274292000,car,274292
295683000,unknown,295683
515660006,0,515660
161169003,no,161169
308849007,banana,308849
106470003,black,106470
498610002,5,498610
103870002,pizza,103870
69196001,people,69196
443860005,nothing,443860
351057000,fruit,351057
358039002,napkin,358039
97230008,no,97230
3125000,no,3125
48104004,outside,48104
370561000,yes,370561
533032004,no,533032
297944002,italian,297944
442225000,happy,442225
387773001,no,387773
547875005,ketchup,547875
569849001,elephant,569849
88859002,small,88859
147300007,sign,147300
249532003,dirt,249532
255149000,modern,255149
38190004,silver,38190
146627002,yes,146627
129903000,california,129903
248284000,purse,248284
515885001,red,515885
516998000,water,516998
504948000,english,504948
369082011,no,369082
242301001,woman,242301
244303001,man,244303
533434002,yes,533434
180650001,2,180650
554767002,red,554767
363432006,no,363432
442428002,clean,442428
568717009,no,568717
564366000,yes,564366
95106000,umpire,95106
187695000,ketchup and mustard,187695
133078008,parade,133078
467296002,no,467296
72776000,jetblue,72776
382696001,yes,382696
398138000,black,398138
84410002,2,84410
294839003,sony,294839
463837003,drinking,463837
331692013,paper,331692
133571002,mountain,133571
405635006,red,405635
526892001,cooking,526892
14248015,eating,14248
176037006,55,176037
69536000,dog,69536
181409001,neither,181409
85629002,ground,85629
334073000,1:55,334073
194956000,nothing,194956
453895000,spinach,453895
553420001,directions,553420
317763000,car,317763
120061002,nothing,120061
431401005,green,431401
574392005,0,574392
221523002,honda,221523
113126000,scissors,113126
434129001,head,434129
467966020,ladder,467966
269682004,broadway,269682
299409009,slow,299409
73045001,12,73045
105114004,2,105114
228122002,traffic,228122
254379000,white,254379
79356001,yes,79356
16838001,24,16838
191301001,donut,191301
38540053,noon,38540
538859003,pizza,538859
377999002,0,377999
207763003,unknown,207763
322796008,no,322796
484573002,broccoli,484573
370266004,3,370266
321024000,delivery,321024
222370003,urban,222370
187647001,christmas,187647
303069001,resting,303069
188077004,us air force,188077
82697002,b,82697
303219021,playing game,303219
580951000,2,580951
451915013,sitting,451915
74067000,tennis ball,74067
234277001,9:20,234277
176271011,glass,176271
394009001,yes,394009
197444005,no,197444
98497000,pedestrian crossing,98497
398028001,25,398028
26611002,vegetables,26611
247984002,3,247984
425573007,unknown,425573
5754007,9,5754
330237002,donuts,330237
314112020,yes,314112
210958003,lab,210958
539423001,0,539423
304240002,on building,304240
274091000,10:00,274091
126592007,stop,126592
578792001,2,578792
567751004,good,567751
565941033,food,565941
511204002,bucket,511204
158770005,bow,158770
443860003,samsung,443860
292118001,police,292118
297085004,no,297085
159561001,grocery,159561
526364003,no,526364
200401003,obama,200401
233365001,jumping,233365
200978009,2,200978
172271001,5,172271
138316007,20,138316
357944000,unknown,357944
538741001,no,538741
468935006,1,468935
229111002,tile,229111
360137006,no,360137
85527005,full,85527
553795001,yes,553795
315769002,bus,315769
511546007,10,511546
88286001,2,88286
514416001,phone,514416
235778001,kite,235778
460812003,red and white,460812
75976000,flowers,75976
49014000,plane,49014
469638001,no,469638
27932000,batter,27932
501379000,ice cream,501379
492378002,3,492378
129886005,red,129886
539298000,sky,539298
410849002,toys,410849
292024003,right,292024
192520001,bridge,192520
141211002,teddy bear,141211
91236000,square,91236
28957005,apple,28957
549738001,5,549738
117725016,no,117725
539775002,2,539775
172279001,skateboard,172279
450959000,blue,450959
558510000,4,558510
399377001,0,399377
21688001,0,21688
257971007,3,257971
458613005,1,458613
107247001,east,107247
297074003,3,297074
75905002,3,75905
369093007,6,369093
484450000,harley,484450
232460002,25,232460
420110000,yes,420110
198799001,25,198799
94846007,0,94846
111096002,2,111096
357385006,yes,357385
205636003,1,205636
569273002,grass,569273
289415002,6,289415
557422004,yes,557422
261072011,samsung,261072
134886003,yes,134886
69750001,3,69750
38276020,books,38276
