QuestionID,MCAN+BERT,ImageID
416864003,yes,416864
571920000,4,571920
547941000,5 feet,547941
285799002,cart,285799
285799003,luggage,285799
23656002,desk,23656
23660001,3,23660
23666000,yes,23666
285820002,cup,285820
266091006,many,266091
285832000,light,285832
285832005,palm,285832
23696000,2,23696
23709003,carpet,23709
154783003,fedora,154783
154785002,yes,154785
154785004,8,154785
154785005,obama,154785
154785006,2,154785
416930000,helmet,416930
416930001,yes,416930
416931000,plain,416931
548011002,snow,548011
548011004,6,548011
23731002,no,23731
285882001,salad,285882
285882002,no,285882
23741001,no,23741
23741003,motorcycle,23741
416960001,stuffed animal,416960
23751005,no,23751
23751006,1,23751
416968000,0,416968
416968001,nothing,416968
416968005,yes,416968
23754006,left,23754
498583000,fork,498583
154830000,2,154830
285908000,fish,285908
285908002,2,285908
154846001,silver,154846
154846005,no,154846
154846006,pizza,154846
266107001,new york,266107
266107002,london,266107
23781000,no,23781
154854003,red,154854
285929002,bear,285929
571943000,3,571943
154861001,park,154861
154861004,catch,154861
154861006,no,154861
154861016,pants,154861
154861017,ground,154861
417015000,no,417015
417015001,0,417015
417015003,2,417015
417015005,2,417015
417015007,yes,417015
23802001,no,23802
23802002,black and white,23802
23807001,no,23807
154880004,3,154880
154884002,dunkin donuts,154884
417031000,boat,417031
287959000,meat,287959
287959004,meat,287959
285967002,no,285967
285967003,3,285967
285968014,cat,285968
285968018,lot,285968
417044000,sprinkles,417044
417044001,30,417044
417044003,20,417044
417044006,0,417044
254172000,yes,254172
254172001,yes,254172
254172002,2,254172
254172003,giraffe,254172
254172006,tall,254172
548126005,noon,548126
266117001,0,266117
285992000,bird,285992
285992002,banana,285992
285992006,leaves,285992
109907001,collie,109907
109907002,collie,109907
109907013,bird,109907
109907015,collie,109907
286001001,christmas,286001
286001003,bear,286001
417074000,ground,417074
286010000,water,286010
286010001,no,286010
286010002,4,286010
286010004,grass,286010
286010006,broken,286010
286010008,4,286010
417085005,old,417085
417085008,walking,417085
417085020,no,417085
548159001,2,548159
154947000,white,154947
548164002,noon,548164
548164003,train station,548164
286021000,0,286021
286021004,2,286021
23879002,train,23879
23879004,cars,23879
548174001,eating,548174
23893000,hot dog,23893
154971000,soccer,154971
154971002,yes,154971
154971006,2,154971
286055003,people,286055
548201002,nothing,548201
548209000,jacket,548209
548209004,yes,548209
548209006,nothing,548209
417144000,0,417144
417144001,orange,417144
23937000,4,23937
417159001,table,417159
417159002,2,417159
286089001,away,286089
286089003,no,286089
286089010,right,286089
286089011,kia,286089
417164001,2,417164
417164002,stop,417164
23954002,1,23954
91374000,table,91374
155035003,no,155035
155035005,eating,155035
38963001,silver,38963
286119005,nokia,286119
116255008,no,116255
432886004,stove,432886
432886009,yes,432886
23991002,nothing,23991
417217000,2,417217
417217005,3,417217
286146001,happy birthday,286146
286146002,0,286146
286146004,woman,286146
155087000,yes,155087
24021001,unknown,24021
24021002,no,24021
24021004,20,24021
24027001,kite,24027
24027002,red and blue,24027
286176001,restaurant,286176
417249000,1,417249
417249001,chinese,417249
417249005,china,417249
286182000,nothing,286182
286182002,1,286182
286182005,bear,286182
286182011,no,286182
113233008,5,113233
113233010,usa,113233
113233012,usa,113233
113233013,4,113233
24040000,in air,24040
24040002,left,24040
548331001,ground,548331
548331013,ground,548331
548331014,frisbee,548331
24045000,0,24045
417265000,10,417265
417265002,2,417265
548339003,yes,548339
548339004,people,548339
155125003,yes,155125
155125004,cheese,155125
155131002,yes,155131
156928001,open,156928
417284000,water,417284
417285002,2,417285
155142001,yes,155142
155142002,house,155142
155142003,yes,155142
155142004,closed,155142
155142008,no,155142
155145000,1,155145
548363001,united,548363
419074034,fresh,419074
419074037,sky,419074
419074051,planes,419074
24097002,elephant,24097
24104000,microwave,24104
24104004,0,24104
24104007,office,24104
155179002,no,155179
286253001,2,286253
24112000,coffee,24112
24112002,coca cola,24112
417332002,red,417332
155192000,yes,155192
155192005,white,155192
155199002,bed,155199
548420000,africa,548420
548420001,4,548420
548420002,people,548420
548420004,elephant,548420
548423001,books,548423
417355000,yes,417355
417355001,solid,417355
286285001,3,286285
286285002,purple,286285
155216003,green,155216
24157000,yes,24157
155245004,2,155245
548464001,go,548464
572008002,harness,572008
286322005,fork and knife,286322
69568001,large,69568
69568006,on table,69568
417410001,vegetables,417410
24195002,no,24195
548485004,wood,548485
155270002,motorcycles,155270
155270003,1,155270
155270005,many,155270
155270006,shade,155270
440940001,wetsuit,440940
440940003,blue,440940
24207003,2,24207
548498001,lot,548498
548500000,no,548500
155285001,0,155285
417430001,posing,417430
286361001,octagon,286361
286361002,main,286361
548506001,3,548506
24223000,no,24223
24223001,0,24223
24223002,0,24223
417440000,2,417440
548523005,ceiling,548523
548523010,stove,548523
548524003,no,548524
24243000,yes,24243
24243002,waiting,24243
155317005,0,155317
24247000,yes,24247
485269002,5,485269
417465003,4,417465
24260002,standing,24260
548550002,paper,548550
155341006,2,155341
155341009,truck,155341
548561001,floor,548561
155356001,2,155356
24285000,0,24285
572028001,10,572028
572028008,zebras,572028
417520002,outside,417520
155380001,clock,155380
286458000,dawn,286458
286458002,yes,286458
286460002,ski poles,286460
155401002,no,155401
155401006,bridge,155401
155401007,2,155401
417547003,diamond,417547
417547005,ball,417547
286478001,lab,286478
24343002,leather,24343
24343004,can't tell,24343
24343005,yes,24343
286493001,yes,286493
155443003,2,155443
417588000,2,417588
417588001,red and yellow,417588
450357006,2,450357
155449001,nothing,155449
548670001,playing,548670
24385001,yes,24385
24385002,apple,24385
24385003,no,24385
24385006,1,24385
24385009,4,24385
417606001,unknown,417606
417606002,stop,417606
417606004,water,417606
24391000,yellow,24391
24391001,meeting,24391
24391002,no,24391
155465001,sandwich,155465
155465002,cheese,155465
155466000,white,155466
160864006,2,160864
286544001,man,286544
24402002,brush,24402
24403000,ford,24403
24403001,silver,24403
24403003,no,24403
155478003,nothing,155478
155478013,blue,155478
155478015,nothing,155478
155478016,black,155478
155488002,nothing,155488
155488006,usa,155488
155488009,clock,155488
155488012,4,155488
155488022,0,155488
546378000,sleeping,546378
24430001,boat,24430
417653001,chair,417653
417653004,horse,417653
417653007,nothing,417653
417653008,yes,417653
417653009,snow,417653
417668000,no,417668
417668001,hot dog,417668
417668002,hot dog,417668
24458002,bridle,24458
548766000,sheep,548766
548766003,long,548766
548766008,no,548766
548766010,4,548766
548766011,4,548766
471528000,0,471528
471528001,guitar,471528
471528002,city,471528
419143000,laptop,419143
419143001,laptop,419143
417716000,nothing,417716
548795000,book,548795
286654000,directions,286654
286654002,east,286654
286654003,directions,286654
286654004,water,286654
417727000,square,417727
417727002,4,417727
417727003,,417727
417727005,apple,417727
286662000,strawberry,286662
286662001,tea,286662
286662002,candles,286662
155591001,yes,155591
155591004,computer,155591
155591006,0,155591
155591008,water bottle,155591
24522000,yes,24522
24522001,words,24522
24522002,lanes,24522
417742000,no 1,417742
286671000,yes,286671
24530001,20,24530
155604000,pizza,155604
155604003,no,155604
24536003,wetsuit,24536
309925001,yes,309925
568205000,pie,568205
568205001,350,568205
568205005,nothing,568205
24553004,no,24553
24553006,2,24553
24553010,baseball,24553
548843000,no,548843
548843002,donut,548843
548843003,donut,548843
548843007,yes,548843
548843009,food,548843
548843013,yes,548843
4093000,0,4093
4093001,trees,4093
4093002,slow,4093
286708005,no,286708
24566001,truck,24566
286711001,baseball,286711
286711002,no 1,286711
286711003,baseball,286711
155644003,shoes,155644
286717002,breakfast,286717
286719001,10,286719
286719002,basket,286719
286723003,no,286723
417804002,,417804
548878002,ride,548878
548879000,yes,548879
548882001,spoon,548882
548882002,young,548882
155671002,no,155671
24601002,yes,24601
24601003,tennis player,24601
548894000,nothing,548894
24610000,bag,24610
24610001,plane,24610
24610002,backpack,24610
24610007,plane,24610
266246001,0,266246
417830000,sugar,417830
417830002,0,417830
286770002,sheep,286770
286774000,nothing,286774
417854000,concrete,417854
417857000,9,417857
417857002,don't know,417857
417857003,4,417857
417857004,10,417857
548930000,2,548930
548930003,4,548930
548930004,no,548930
286794001,horses,286794
286794003,no,286794
286794005,brown,286794
286794006,tall,286794
286794011,horse,286794
286794017,horse,286794
286794019,horse,286794
548939002,yellow,548939
548942001,short,548942
548942002,yes,548942
548942005,wall,548942
507318001,peas,507318
507318004,grapes,507318
507318005,no,507318
507318006,3,507318
507318008,20,507318
155732002,0,155732
331790001,many,331790
286813001,3,286813
286813003,3,286813
548962000,0,548962
244411002,cows,244411
244411005,yes,244411
286820000,silver,286820
286820001,2,286820
286820002,20,286820
286820004,0,286820
286820006,silver,286820
24693003,blue and white,24693
441023000,boat,441023
155774000,woman,155774
91500000,clothes,91500
91500007,yes,91500
286858000,brown,286858
286858001,christmas,286858
286858010,yes,286858
286858012,brown,286858
286858014,teddy bear,286858
286858015,teddy bear,286858
549012002,chicken,549012
549012003,chicken,549012
417946004,no,417946
417946005,yes,417946
375493002,nothing,375493
375493010,hat,375493
375493011,nothing,375493
24755001,ford,24755
24755003,many,24755
286903002,2,286903
286903007,2,286903
549048000,power lines,549048
286907001,no,286907
286907004,white,286907
286907007,modern,286907
286908002,9,286908
549055000,1,549055
549055001,no,549055
549055002,brown,549055
157046000,book,157046
157046002,reflection,157046
286920002,yes,286920
418002002,ball,418002
155861000,bowl,155861
155861001,fries,155861
24790001,4,24790
24805001,cloudy,24805
24805003,polar bear,24805
549109000,yes,549109
549109001,4,549109
155897003,yes,155897
286972000,hat,286972
135210000,apple,135210
135210001,water,135210
135210002,remote,135210
549119002,55,549119
549119005,left,549119
549119006,first,549119
286981007,cheese,286981
286981013,brown,286981
70870001,5,70870
550273000,chinese,550273
550273001,cake,550273
155912006,red and yellow,155912
24845001,tile,24845
24845004,sink,24845
24845011,yes,24845
418070000,pink,418070
418070001,left,418070
418070005,yes,418070
24869002,face,24869
24880001,flowers,24880
24880002,jacket,24880
40109002,3,40109
549171001,cutting,549171
549171003,long,549171
549171004,stripes,549171
418106000,0,418106
418106003,plane,418106
287035000,website,287035
418110000,yes,418110
155974002,down,155974
375521001,yes,375521
375521002,skis,375521
24919000,mother and child,24919
24919001,yes,24919
24924001,yes,24924
24924004,no,24924
155997002,no,155997
7149000,no,7149
7149002,feeding,7149
418143001,2,418143
418143005,5,418143
418144002,2,418144
549220002,newspaper,549220
549225001,no,549225
549225003,no,549225
549230000,flat,549230
549232000,chocolate,549232
549232001,cotton,549232
549232002,paper,549232
287099000,right,287099
287099001,left,287099
287099002,street,287099
287099003,water,287099
287099004,rural,287099
156029000,no,156029
24958001,camera,24958
24958004,yes,24958
24958005,no,24958
418175000,yes,418175
418175001,stove,418175
831000,sun,831
549255002,wine,549255
549261003,winter,549261
549261006,bird,549261
24996000,100,24996
24996002,sink,24996
156071000,baseball,156071
156071001,0,156071
157084002,yes,157084
25005000,25,25005
287151003,no,287151
549297002,yes,549297
418226002,no,418226
549299001,bird,549299
549299002,raining,549299
18291002,yes,18291
156098001,lights,156098
156100002,1,156100
156102001,standing,156102
156102002,vest,156102
156104002,catholic,156104
25034001,boating,25034
418251000,paint,418251
549327005,many,549327
156113000,no,156113
156113001,frosting,156113
287190001,yes,287190
287190002,white,287190
549335002,2,549335
549338000,brown,549338
549338002,0,549338
156126001,2,156126
25057001,no,25057
418275000,milk,418275
418275003,no,418275
549351002,umbrella,549351
418281002,trees,418281
25069001,1,25069
418288000,flower,418288
418288001,flower,418288
549361004,4,549361
418292002,cooking,418292
418297002,4,418297
418297003,4,418297
26026002,10,26026
26026003,6,26026
287235001,1,287235
549384000,towel,549384
549384004,cleaning,549384
288174007,red,288174
288174009,gloves,288174
156184000,2,156184
156184002,2,156184
156192001,no,156192
25123003,umbrella,25123
418346000,metal,418346
418346001,nothing,418346
418346002,sidewalk,418346
25138002,cat,25138
25139002,standing,25139
287285000,unknown,287285
287285002,yes,287285
287285003,paper,287285
25143001,yes,25143
25143004,standing,25143
549448002,1,549448
549448003,6,549448
287305003,4,287305
287305004,2,287305
287305007,chase,287305
287305013,1,287305
287305017,mercedes,287305
287305018,10,287305
287305024,city,287305
287305034,unknown,287305
156236005,green,156236
156236006,forward,156236
156236010,yes,156236
25165001,sony,25165
156242002,yes,156242
287318000,2,287318
287318003,no,287318
25181000,english,25181
25181002,nothing,25181
287328002,white,287328
287328004,yes,287328
287331000,yes,287331
26045000,white,26045
26045003,2,26045
25202000,food,25202
25202002,2,25202
156276005,beach,156276
156278000,noon,156278
156278001,fruit,156278
156278003,brown,156278
25216000,bread,25216
25216002,2,25216
25216003,2,25216
156292001,background,156292
156299001,ponytail,156299
156299002,sign,156299
156299005,nothing,156299
25228000,left,25228
156302001,market,156302
156302003,0,156302
156302007,market,156302
156302008,no,156302
156302010,fruit,156302
267076003,hat,267076
267076005,playing,267076
267076006,yes,267076
287387003,cup,287387
25244002,13,25244
156320004,on table,156320
25252000,daytime,25252
25252004,12,25252
25252005,12,25252
