QuestionID,CASCADE,ImageID
415840004,red,415840
415840005,yellow,415840
415843002,toilet,415843
284772001,dog,284772
134844000,left,134844
134844002,2,134844
153709000,white,153709
153709001,black and white,153709
415856002,3,415856
546932001,food,546932
284789002,3,284789
22646000,2,22646
22646001,walking,22646
22649001,no,22649
331455000,yes,331455
331455001,white,331455
331455005,3,331455
331455006,white,331455
331455011,lake,331455
331455013,yes,331455
22656001,yes,22656
415874001,pepperoni,415874
22660000,sidewalk,22660
22660001,no,22660
153734001,cow,153734
22667003,yes,22667
415885001,blue,415885
415885003,headband,415885
415885004,blue,415885
22671000,yes,22671
546962000,red,546962
546962001,lab,546962
546964000,yes,546964
546964001,brown,546964
546965001,yes,546965
546965002,no,546965
546965010,nothing,546965
22680002,yes,22680
528069000,background,528069
415904000,2,415904
415904003,unknown,415904
415904005,police,415904
546980000,resting,546980
546987001,cell,546987
22705003,blue,22705
284851000,yes,284851
284851001,blue,284851
153782001,2,153782
153782002,no,153782
153783001,yes,153783
153783002,collar,153783
547000000,4,547000
547000002,yes,547000
547000004,down,547000
547000006,snow,547000
547000011,no,547000
547003000,yes,547003
284860003,fire hydrant,284860
22718000,no,22718
547013001,5,547013
153803000,sitting,153803
415949000,no,415949
415949001,brown,415949
415949002,2,415949
415958003,backpack,415958
415961000,black,415961
22747000,blue,22747
22747001,toothbrushes,22747
22747002,4,22747
22747004,toothbrush,22747
153822001,no,153822
153822002,nike,153822
547041001,dinner,547041
547041002,white,547041
22755000,yes,22755
22755001,tree,22755
22755003,black,22755
547047000,street sign,547047
547047002,yes,547047
547047003,yellow,547047
547047004,0,547047
547047006,nothing,547047
153834000,dry,153834
153834001,brown,153834
153834007,3,153834
153834009,brown,153834
153834010,house,153834
153834012,2,153834
415990002,many,415990
415990003,4,415990
415990008,farm,415990
22775001,nothing,22775
22775002,white,22775
476491000,yes,476491
476491001,yes,476491
476491002,yes,476491
476491003,brick,476491
547079000,4,547079
547079001,food,547079
547079003,no,547079
22797000,no,22797
22797001,american,22797
22797003,blue,22797
22801000,photographer,22801
22801002,black,22801
22802003,no,22802
284954002,no,284954
547102000,pink,547102
547102001,roses,547102
547102002,pink,547102
547102004,brick,547102
547102005,roses,547102
547102006,pink,547102
547102008,pink,547102
547102010,flower,547102
547102011,3,547102
22816000,0,22816
22816002,fruit,22816
22816004,man,22816
547106002,yes,547106
547106003,0,547106
262631000,3,262631
262631002,flowers,262631
153896002,white,153896
153901000,wine,153901
153901001,no,153901
22834000,3,22834
284991001,green,284991
284991002,wine,284991
547136000,1,547136
547136002,4,547136
547136005,0,547136
547136006,delta,547136
547136007,delta,547136
547137004,ponytail,547137
547137005,sink,547137
416072002,blue,416072
153931002,no,153931
153931003,bag,153931
153931005,metal,153931
153931007,nothing,153931
22861003,away,22861
22861004,plate,22861
22861005,8,22861
22861006,8,22861
416078001,unknown,416078
416078002,black,416078
547155000,yes,547155
416088003,clock,416088
416088006,red,416088
22874001,frisbee,22874
22874008,frisbee,22874
200421002,afternoon,200421
113040001,half,113040
416098000,blue,416098
416098002,0,416098
153956000,5,153956
416101000,white,416101
416104001,3,416104
416104002,coca cola,416104
153971001,white,153971
153971002,grass,153971
153973000,safety,153973
285047000,table,285047
285047004,coffee,285047
547196000,tie,547196
547196001,tie,547196
547196004,white,547196
547202000,warning,547202
153994000,chinese,153994
309655002,people,309655
309655003,mountains,309655
547212000,phone,547212
547212002,beer,547212
549954000,sink,549954
549954002,white,549954
154000000,1,154000
154004002,nike,154004
547221000,wall,547221
547221001,white,547221
547221002,no,547221
547222000,asian,547222
547222002,yes,547222
547222003,cat,547222
22935002,no,22935
547224001,no,547224
547224003,water,547224
25668002,stripes,25668
25668003,woman,25668
25668004,1,25668
25668005,yes,25668
314396000,neither,314396
314396001,frisbee,314396
314396002,wood,314396
547227000,parking lot,547227
547227001,noon,547227
547227002,on tower,547227
416159000,no,416159
416159001,bus,416159
416159002,1,416159
285089000,rock,285089
285089001,down,285089
285089002,grizzly,285089
47516002,0,47516
154028000,15,154028
154028001,mountains,154028
154028003,15,154028
154028007,20,154028
285106001,wires,285106
22963000,no,22963
22963003,yes,22963
22963006,many,22963
22963008,yes,22963
22963015,window,22963
22963016,no,22963
22963017,glass,22963
22963021,open,22963
188439000,4,188439
188439001,wood,188439
188439003,yes,188439
22969002,yes,22969
547258000,playing wii,547258
547258001,door,547258
547258004,black,547258
547258005,man,547258
547258008,happy,547258
547258009,chair,547258
547258011,playing,547258
547258016,yes,547258
547258021,nothing,547258
547258022,playing wii,547258
547258026,0,547258
547258028,nothing,547258
547258029,2,547258
547258033,floor,547258
416188000,brown,416188
416188002,black,416188
416188004,brown,416188
285120000,woman,285120
285120001,jet,285120
285120004,plane,285120
285120006,no,285120
285120009,no,285120
416193001,no,416193
154053001,pole,154053
154053003,no,154053
154053004,stick,154053
154057002,no,154057
96785000,woman,96785
96785001,camera,96785
416220001,modern,416220
547293001,unknown,547293
547293003,taking off,547293
547300002,yes,547300
154087000,snow,154087
154087003,usa,154087
154087005,safety,154087
154087006,0,154087
154087008,black and white,154087
285160000,clock,285160
285160002,no,285160
285160003,noon,285160
285160004,yes,285160
285160005,nothing,285160
23017000,fruit,23017
23017001,on,23017
154090003,yes,154090
23019001,yes,23019
547309002,afternoon,547309
547309003,4,547309
23023001,yes,23023
23034003,2,23034
287829000,pedestal,287829
287829001,white,287829
416256001,black and white,416256
416256003,black,416256
416256004,wood,416256
547338006,20,547338
23051001,can't tell,23051
23051002,red,23051
416271001,0,416271
285200001,2,285200
285200003,yes,285200
285200004,yes,285200
547345000,yes,547345
547345002,4,547345
547345004,mercedes,547345
309678000,0,309678
309678001,tomatoes,309678
309678002,pizza,309678
154139002,left,154139
285212000,no,285212
285212002,yes,285212
154148001,shallow,154148
154154000,2,154154
154155000,0,154155
154155002,apple,154155
23084001,white,23084
285234002,pillows,285234
285234005,flowers,285234
285235000,bull,285235
416308002,blue,416308
416309002,30,416309
547383000,yes,547383
154168000,ford,154168
154168003,car,154168
285250007,no,285250
285250015,red,285250
285250016,man,285250
285250018,black,285250
416326002,yes,416326
416330001,fur,416330
416330008,black,416330
416330009,gray,416330
416330011,green,416330
416331000,snow,416331
416331001,accident,416331
23117001,sky,23117
416335003,no,416335
23121007,yes,23121
547413000,green,547413
416343000,yes,416343
416345000,wall,416345
416345002,backpack,416345
154202003,yes,154202
154202008,unknown,154202
154202009,100,154202
154202011,3,154202
69391001,white,69391
69391002,2,69391
154213002,thin,154213
547431001,united,547431
547431003,gray,547431
285291000,black,285291
285291003,pole,285291
285293000,black,285293
154222002,motorcycle,154222
154222003,motorcycle,154222
547440001,nowhere,547440
547440002,noon,547440
285302000,shirt,285302
285302002,paper,285302
222313000,house,222313
222313001,yes,222313
416384000,man,416384
416384001,no,416384
416384002,talking on phone,416384
154241002,iphone,154241
154241003,phone,154241
154241004,cell phone,154241
154241005,0,154241
285325002,6,285325
285325003,wood,285325
154254000,sitting,154254
154254001,white,154254
154254002,yes,154254
416405002,orange,416405
154263000,man,154263
154263002,no,154263
547487002,1,547487
23200002,white,23200
23200004,red,23200
23201002,white,23201
23201003,dirt,23201
23201006,red,23201
285349001,yes,285349
285352000,yes,285352
285352002,over,285352
285352003,silver,285352
113095001,black,113095
113095002,black,113095
113095004,black,113095
113095005,skateboarder,113095
572525001,white,572525
572525002,cat,572525
547504000,no,547504
547504001,no,547504
547504004,windows,547504
285361002,no,285361
285361006,ski,285361
285361008,ski pole,285361
285361009,snowsuit,285361
285361011,ski poles,285361
285361013,no,285361
23230003,5,23230
23230007,ducks,23230
547519000,rock,547519
416451006,white,416451
495088000,yes,495088
495088010,birds,495088
495088022,no,495088
23247000,yellow,23247
23247001,no,23247
416467009,vent,416467
416467012,white,416467
416467018,wood,416467
416467019,4,416467
416467020,no,416467
154324001,tree,154324
154324003,tissues,154324
154324007,1,154324
154324011,yes,154324
154324013,counter,154324
154324016,yes,154324
154324018,white,154324
154324019,yes,154324
154324021,yes,154324
154324022,no,154324
154324027,glass,154324
154324032,yes,154324
154324033,wall,154324
154324034,rug,154324
154324036,toilet,154324
416476003,black,416476
416476004,daytime,416476
484474000,yes,484474
484474001,long,484474
484474002,clock,484474
484474003,4,484474
416478001,black,416478
416478003,shirt,416478
23272000,cat,23272
23272001,ford,23272
23272003,ford,23272
416489001,man,416489
416489007,male,416489
416489008,serve,416489
285418002,2,285418
285421002,1,285421
154358001,brown,154358
285433002,toilet,285433
154363000,light,154363
154363004,2010,154363
154363015,bathroom,154363
285437000,no,285437
285437002,pen,285437
23294001,0,23294
547583000,red,547583
416523001,,416523
23309000,broccoli,23309
23309001,yellow,23309
353411000,man,353411
416534001,window,416534
547607000,cat,547607
547607002,no,547607
23320003,black,23320
23320004,round,23320
22599001,long,22599
22599002,leaves,22599
22599003,2 feet,22599
22599007,red,22599
547612000,0,547612
416543000,downtown,416543
416543002,5,416543
547617001,rolex,547617
547617002,green,547617
547630000,table,547630
547630001,no,547630
547630002,spoon,547630
154419000,laptop,154419
154419002,hat,154419
154419005,no,154419
154420001,white,154420
154420002,white,154420
23351000,brown,23351
23351002,4,23351
234965000,city,234965
154425001,large,154425
547645001,brown,547645
547645002,sleeping,547645
547645003,yes,547645
547645004,glass,547645
528181000,lamp,528181
528181001,yes,528181
528181002,yes,528181
285505000,surfer,285505
23369000,nowhere,23369
416596002,baseball,416596
47588001,no,47588
285534002,decoration,285534
23411001,yes,23411
23411003,zebra,23411
285558000,no,285558
380493000,no,380493
380493002,glazed,380493
285568000,0,285568
416641002,0,416641
285583002,yes,285583
154515001,4,154515
416660000,night,416660
416660002,no,416660
416663000,black,416663
416663002,black,416663
154520002,yes,154520
154520005,yes,154520
154520019,yes,154520
154520024,sand,154520
154520030,yes,154520
154520049,brown,154520
154520060,yes,154520
154520066,beach,154520
154520068,yes,154520
154520072,2,154520
154520077,2,154520
547738000,ground,547738
416668000,colgate,416668
285597001,free,285597
285597002,2,285597
547744000,4,547744
547744002,right,547744
285614001,skateboard,285614
547759001,orange,547759
547759002,meat,547759
547760000,0,547760
547760001,no parking,547760
547760002,english,547760
506357000,clean,506357
23489000,4,23489
23489001,red and white,23489
547783001,yes,547783
547783003,many,547783
547783005,yes,547783
285645001,ski poles,285645
285645002,red,285645
285645006,yes,285645
285646002,yes,285646
397133002,red,397133
154584000,yes,154584
154584002,yes,154584
154584015,ground,154584
154584016,polar,154584
154584019,ground,154584
154584022,yes,154584
154587000,nothing,154587
154587002,red,154587
416733001,light,416733
416733002,books,416733
154590000,cake,154590
416739000,wood,416739
547816002,closed,547816
547816003,yes,547816
416745000,yes,416745
416745003,0,416745
416746001,red sox,416746
416746004,blue,416746
416749002,no,416749
285681000,united,285681
285681005,usa,285681
285681007,military,285681
285681009,delta,285681
285681010,new york,285681
285681011,delta,285681
285681012,yes,285681
285681014,delta,285681
285681016,canada,285681
285681019,united,285681
285681020,yes,285681
285681023,star,285681
416758000,brown,416758
416758005,yes,416758
416758007,yes,416758
416758010,2,416758
416765000,no,416765
416765003,6,416765
416774000,no,416774
416774005,nothing,416774
154633001,lot,154633
154633002,banana,154633
154633004,green,154633
547854002,eating,547854
416786001,table,416786
416787001,neither,416787
23575001,yes,23575
23575004,2,23575
23575005,no,23575
23575008,lamp,23575
23575011,books,23575
23575012,1,23575
23575017,no,23575
23575018,yes,23575
23575019,trash,23575
547866001,frisbee,547866
547866002,3,547866
23579000,beer,23579
23584001,white,23584
23584002,ponytail,23584
23584003,white,23584
547875000,tea,547875
547875003,0,547875
547875005,ketchup,547875
547875013,sandwich,547875
547875014,coffee,547875
547875015,ham,547875
285734000,t shirt,285734
547886001,yes,547886
547886004,3,547886
47624006,0,47624
416818000,yellow,416818
416818001,christmas,416818
416818002,umbrellas,416818
416818005,blue,416818
285751000,0,285751
285751001,4,285751
416827005,electric,416827
416827007,2,416827
416827008,red,416827
547903000,yes,547903
547903001,1,547903
416837001,grassy,416837
23623000,no,23623
23623004,1,23623
154705001,0,154705
416851003,no,416851
416851007,no,416851
416851010,yes,416851
416851011,brace,416851
416851012,wilson,416851
154711001,clock,154711
285788002,giraffe,285788
416862000,wooden,416862
416862003,no,416862
416864000,motorcycle,416864
416864001,0,416864
416864002,shirt,416864
571920000,noon,571920
571920002,black,571920
547941000,3 feet,547941
285799001,0,285799
285799002,cart,285799
23656000,white,23656
23656002,office,23656
23660001,0,23660
23666000,old,23666
23666002,yes,23666
23671000,no,23671
547962001,rose,547962
285820003,no,285820
285820004,curtains,285820
375317002,white,375317
