QuestionID,PANOPTIC,ImageID
279677002,yes,279677
279677003,no,279677
2923000,0,2923
2923002,planes,2923
148614000,no,148614
148614003,no,148614
148614004,0,148614
148614005,flowers,148614
148614006,flowers,148614
148614007,tree,148614
148614008,fern,148614
148614011,0,148614
148614013,noon,148614
148614014,flowers,148614
148614015,0,148614
148614017,clear,148614
148614018,brown,148614
148614019,christmas,148614
148614020,vase,148614
148614023,flowers,148614
148620000,work,148620
148620001,tv,148620
148620002,work,148620
279696001,stop,279696
46616002,surfboards,46616
133999001,pepsi,133999
410781001,yes,410781
279714000,stop,279714
279714002,red,279714
279716000,yes,279716
279723000,yes,279723
279723003,2,279723
279723004,purple,279723
24776002,orange,24776
148662001,eating,148662
541879000,0,541879
541879002,2,541879
148665000,computer,148665
410810000,birthday,410810
410810002,happy birthday,410810
410810003,2,410810
410810004,2,410810
410810005,4,410810
148668000,big ben,148668
148668001,black,148668
541887004,stop,541887
541887006,no,541887
541887007,stop,541887
541887008,4,541887
541897000,black,541897
541897002,black,541897
541897005,no,541897
541898000,wall,541898
541898003,drinking,541898
541898008,wine,541898
541898012,brown,541898
541898013,no,541898
17613000,octagon,17613
17613002,2,17613
17613003,main,17613
17613005,stop,17613
17613006,2,17613
541909003,grass,541909
279769000,yes,279769
17627001,no,17627
17627002,driving,17627
17627003,red,17627
541917000,yes,541917
541917002,no,541917
279774002,yes,279774
410849000,0,410849
410849001,photographer,410849
410849002,sign,410849
148707008,tree,148707
541924000,no,541924
541924003,yes,541924
541926005,meat,541926
541926008,free,541926
410855001,2,410855
148719000,4,148719
148724003,blue and white,148724
148724004,yellow,148724
148724009,train station,148724
148724011,moving,148724
148724012,no,148724
148724013,yellow,148724
17655001,golden retriever,17655
148730000,london,148730
410878002,can't tell,410878
541952000,sign,541952
541952002,gray,541952
148739000,man,148739
410885001,yellow,410885
410889000,plate,410889
279818002,no,279818
559247000,sauce,559247
559247001,0,559247
541965001,coke,541965
541965002,water,541965
541965004,beer,541965
279824001,stone,279824
279824003,yes,279824
279824004,standing,279824
279838001,yes,279838
279838007,glass,279838
279838009,wii,279838
279838012,yes,279838
410912002,sidewalk,410912
279846002,blue,279846
541991001,bear,541991
541991002,no,541991
279850000,no,279850
17707000,carpet,17707
17707002,sleeping,17707
410924000,red,410924
410924001,green,410924
410924002,left,410924
410924003,yes,410924
148783001,grass,148783
148785001,grass,148785
17714000,1,17714
410932002,street,410932
410932003,no,410932
483550000,7,483550
483550002,train,483550
148792000,0,148792
148792001,yellow,148792
148792003,bananas,148792
410942004,2,410942
279877002,no,279877
279879002,white,279879
542024000,yes,542024
542024002,dodgers,542024
17741001,0,17741
17741003,clock tower,17741
279887000,no,279887
542035000,no,542035
542035001,white,542035
542035002,2,542035
542035004,white,542035
542035006,red,542035
542035010,blanket,542035
542035011,yes,542035
279892002,6,279892
279895005,playing wii,279895
279895007,floor,279895
279895008,standing,279895
279895010,yes,279895
279895012,4,279895
279895013,playing wii,279895
279895014,3,279895
279895015,jeans,279895
279895020,playing wii,279895
279895022,0,279895
542042000,surfboard,542042
17756000,dog,17756
17756002,rectangle,17756
148830000,vegetables,148830
148830004,0,148830
155877001,leaves,155877
410979000,donuts,410979
17769002,black,17769
148843001,road,148843
148843003,people,148843
410988003,refrigerator,410988
410988004,no,410988
410988008,microwave,410988
410988025,food,410988
396178001,no,396178
396178002,white,396178
279919003,no,279919
17776001,gray,17776
17776002,open,17776
17778000,yes,17778
17778001,gray,17778
17778003,bird,17778
148855000,playing tennis,148855
148855001,man,148855
542073000,2,542073
542073001,nothing,542073
542073002,no,542073
542073003,house,542073
542077000,no,542077
542077002,no,542077
279940000,skateboarding,279940
423951000,boat,423951
423951002,boat,423951
542089002,no,542089
279948001,floor,279948
542095001,4,542095
542095002,no,542095
411027000,wheat,411027
411027001,metal,411027
542101000,sandals,542101
90351000,towards,90351
90351001,yes,90351
148898002,white,148898
411044001,modern,411044
279974000,4,279974
411047000,england,411047
411047004,nothing,411047
527260001,green,527260
70426001,no,70426
70426002,wetsuit,70426
148909002,0,148909
148910000,6,148910
148910001,left,148910
148911000,cloudy,148911
279994002,happy,279994
411068000,bear,411068
411068002,2,411068
411068003,no,411068
411070002,no,411070
542145000,sink,542145
542145002,nothing,542145
542150002,0,542150
280007001,london,280007
280007003,building,280007
280007004,tower,280007
280007005,england,280007
280008001,3,280008
280008002,3,280008
280008003,blue,280008
411082000,brown,411082
411082002,0,411082
17869001,tan,17869
17869002,5,17869
17869005,cell phone,17869
17869008,blue,17869
411086000,nothing,411086
411086008,cake,411086
280017000,gray,280017
280017003,gray,280017
280017004,orange,280017
542163006,yes,542163
411093000,ladder,411093
280022002,2,280022
17882003,phone,17882
148955000,no,148955
148957000,no,148957
148957002,0,148957
131531000,nothing,131531
131531001,london,131531
131531003,0,131531
415225002,noon,415225
415225003,1,415225
415225005,yes,415225
415225007,2,415225
148968005,right,148968
148968008,water,148968
17899002,yes,17899
148977001,2,148977
148977002,bow,148977
148977003,yes,148977
542205000,yes,542205
542205002,talking,542205
17921000,yes,17921
17921002,roses,17921
411138000,market,411138
411138001,broccoli,411138
17927001,playing soccer,17927
17927002,trees,17927
17927003,no,17927
17927004,3,17927
17927006,ball,17927
17927007,ball,17927
17927009,soccer,17927
280079002,surfboard,280079
280083000,purple,280083
280083002,table,280083
280083003,blonde,280083
280083004,0,280083
280083005,water,280083
280083007,cake,280083
280083010,cake,280083
280083012,child,280083
280083017,water,280083
280083018,no,280083
280083019,cake,280083
280083020,happy,280083
280083023,2,280083
280083026,water,280083
280083029,no,280083
280083031,green,280083
280083034,birthday,280083
149014001,no,149014
149014002,white,149014
17944001,left,17944
149017005,shallow,149017
149017007,nowhere,149017
149017009,oak,149017
542234000,water,542234
542234001,right,542234
542234002,no,542234
542234004,plane,542234
149022002,round,149022
17953001,no,17953
17953002,store,17953
17959003,wind,17959
17959004,2,17959
17959008,rainbow,17959
17959009,2,17959
542248002,no,542248
411177000,sleeping,411177
411177001,still,411177
280107003,yes,280107
17966002,fence,17966
411184001,boat,411184
411184003,shallow,411184
411184005,dock,411184
542257001,yellow,542257
542257002,bus,542257
411187000,collie,411187
411187004,collie,411187
411188004,2,411188
411188006,bird,411188
411188012,bird,411188
439902000,family,439902
439902001,yellow,439902
411201001,0,411201
411201003,city,411201
599001,0,599
599003,0,599
542284000,short,542284
542284001,striped,542284
542284004,yes,542284
48609000,man,48609
48609002,jacket,48609
3001000,white,3001
3001002,0,3001
542302001,solid,542302
542302002,0,542302
18022001,6,18022
18022003,mountain,18022
18022004,no,18022
18022008,4,18022
411241003,1,411241
411241008,yes,411241
542325000,1,542325
280184000,purple,280184
280184003,2,280184
149115001,dodgers,149115
18046000,fish,18046
18046001,sun,18046
18046002,2,18046
149123000,brick,149123
149123001,food,149123
149123002,police,149123
149123005,food,149123
149123006,food,149123
18058000,park,18058
18058001,english,18058
18058002,no,18058
411277001,3,411277
411277003,black,411277
542350000,dirt,542350
411282002,yes,411282
411282009,cheese,411282
411282017,eat,411282
411282025,1,411282
411282026,cutting board,411282
411282030,veggie,411282
411282034,yes,411282
411282039,yes,411282
411282041,large,411282
411282043,yes,411282
18073005,1,18073
149150004,black,149150
563625002,falling,563625
149155000,20,149155
280230001,red,280230
411303002,7,411303
149165000,swimming,149165
149165001,green,149165
280239000,train,280239
280239001,black,280239
411313000,square,411313
18098002,german shepherd,18098
18098003,bench,18098
18098004,circle,18098
542388000,tie,542388
149184002,red,149184
149184009,no,149184
411330001,2,411330
411330003,yes,411330
149197003,no,149197
280271001,jet,280271
280271003,white,280271
542423005,3,542423
542423008,3,542423
542423011,person,542423
18136000,no,18136
18136001,blue,18136
221477001,no,221477
221477002,sheep,221477
18148001,no,18148
18148002,sheep,18148
18149000,sheep,18149
18149001,silver,18149
18149002,building,18149
18158000,2,18158
18158001,2,18158
18158002,fall,18158
149232001,yes,149232
542451004,sheep,542451
542451006,yes,542451
280320001,nothing,280320
280320002,3,280320
149251000,yes,149251
149251002,scissors,149251
280325002,graffiti,280325
411405003,desktop,411405
18191001,yellow,18191
18193000,no,18193
18193005,no,18193
149268000,bird,149268
149268001,no,149268
542487002,table,542487
149272001,3,149272
149272002,black,149272
280347000,birds,280347
280347001,washington,280347
280347004,5,280347
280347007,5,280347
542509003,picture,542509
542509006,4,542509
542509009,windows,542509
542509011,0,542509
542510000,luggage,542510
542510002,2,542510
542510003,2,542510
542510004,kite,542510
542511000,cross,542511
542511002,clock,542511
18224005,0,18224
18224008,2,18224
149298005,cabinet,149298
149298006,no,149298
149298009,nothing,149298
149298013,silver,149298
149304002,vase,149304
18239000,sheep,18239
280392002,left,280392
542537000,yes,542537
542537001,black,542537
542537002,black,542537
112269001,short,112269
112269002,hot dog,112269
112269003,yes,112269
411472002,luggage,411472
411480002,blue,411480
411484000,yes,411484
411484001,3,411484
411484002,dog,411484
280413001,1,280413
280424000,ground,280424
280424003,2,280424
280424004,2,280424
280424005,2,280424
542570000,short,542570
365866002,towel,365866
308883000,yellow,308883
149364000,food,149364
149364001,building,149364
149364002,yellow,149364
549182001,nothing,549182
18295000,yes,18295
18295002,moving,18295
18295008,yes,18295
18295009,4,18295
149375001,helmet,149375
149376000,unknown,149376
149376002,main,149376
90432000,both,90432
90432002,oranges,90432
542594000,playing wii,542594
542594001,boy,542594
542594004,2,542594
411530003,2,411530
542605001,asia,542605
18319000,1,18319
18319002,wilson,18319
149398003,12,149398
149398005,noon,149398
439961003,orange,439961
149406004,house,149406
18336001,0,18336
18336002,donut,18336
18336004,yes,18336
18336005,red,18336
18336006,donut,18336
18336007,sprinkles,18336
411561000,remote,411561
411561002,pizza,411561
411561003,living room,411561
542634002,no,542634
411564000,8,411564
411564004,chair,411564
411564005,4,411564
542637001,yes,542637
542637004,small,542637
18350002,2,18350
18350004,1,18350
18350005,5,18350
18350006,2,18350
18350007,2,18350
18350008,noon,18350
18350009,yes,18350
352584001,yes,352584
352584002,wood,352584
280498003,2,280498
280498007,picture,280498
18358000,nothing,18358
149431000,10,149431
149431002,boats,149431
18366000,2010,18366
18366002,bus,18366
18366003,traffic,18366
18366005,bus,18366
411587003,swimming,411587
149444000,donuts,149444
149444003,20,149444
149446005,12,149446
149446007,surfboard,149446
411596000,wall,411596
411596001,0,411596
149456000,carrots,149456
280530000,2 hours,280530
280530002,4,280530
280530004,noon,280530
280530007,yes,280530
542676002,no,542676
280536000,4,280536
280536002,0,280536
542681001,no,542681
542681002,2,542681
542681003,skateboarding,542681
542694001,carrots,542694
542694002,bear,542694
542694003,cat,542694
542694004,black,542694
542699000,0,542699
542699003,10,542699
542699004,orange,542699
18412001,phone,18412
411630000,planes,411630
483667007,beanie,483667
483667008,fedora,483667
149500000,female,149500
149500001,eating,149500
149500002,2,149500
542717001,1,542717
542717002,asian,542717
18442000,fork,18442
18442002,bud light,18442
18444000,no,18444
411666003,no,411666
439982001,apple,439982
439982002,banana,439982
411674000,9,411674
411674001,4,411674
411674003,4,411674
18462001,nothing,18462
280607000,4,280607
280607002,eating,280607
374448000,noon,374448
374448001,yes,374448
374448004,2,374448
374448005,store,374448
411685000,sitting,411685
542758000,daytime,542758
542758002,4,542758
542758004,8,542758
542758006,ring,542758
542758007,10,542758
280623001,yes,280623
280623002,suit,280623
280623003,suit,280623
280623004,black,280623
280623005,1,280623
18480002,5,18480
542771001,2,542771
542771002,outside,542771
18485000,leaves,18485
18485007,yes,18485
542776000,paper,542776
542776003,table,542776
542776005,laptop,542776
542777000,500,542777
542777001,yes,542777
542777002,2,542777
18490001,left,18490
18490007,grass,18490
411707000,white,411707
542782000,no,542782
542782002,taking picture,542782
149568001,2,149568
542792001,building,542792
411727001,laptop,411727
411727004,can't tell,411727
542803000,0,542803
542803001,1,542803
149588000,no,149588
527374002,cheese,527374
527374004,breakfast,527374
527374005,sandwich,527374
149592001,3,149592
18525000,nothing,18525
280678003,1,280678
280678004,lettuce,280678
280678005,yes,280678
280678006,yes,280678
280678010,lettuce,280678
411754000,talking,411754
411754002,phone,411754
280687000,yes,280687
280688001,no,280688
280688005,gray,280688
549224019,fork,549224
549224021,plate,549224
3091002,fork,3091
149622001,yes,149622
411768001,yes,411768
18553001,yes,18553
18553002,bed,18553
18553003,yes,18553
411774000,w,411774
411774002,watch,411774
280705002,blue,280705
18563000,yes,18563
18563002,floral,18563
18563003,looking,18563
280709000,red,280709
280709002,pink,280709
280709003,yes,280709
280710001,transportation,280710
542856000,8,542856
542856001,black,542856
542856002,yes,542856
542856004,4,542856
149641000,yes,149641
149641001,no,149641
149641003,chicken,149641
149646000,no,149646
149646001,blue,149646
149646003,gray,149646
18575003,no,18575
18575006,yes,18575
280732000,1,280732
280732002,phone,280732
280736005,towel,280736
