QuestionID,CASCADE+COUNTER,ImageID
544246000,happy birthday,544246
544246001,yes,544246
544246002,don't know,544246
19962001,yes,19962
549462002,red,549462
19974002,brown,19974
19974005,yes,19974
151051000,snowboarding,151051
151051001,snowboard,151051
151051008,blue,151051
151051013,1 foot,151051
544272002,0,544272
282143001,0,282143
282143002,pizza,282143
20001001,2,20001
282150001,black,282150
151081000,plane,151081
151081001,no,151081
282155002,happy,282155
151084000,no,151084
151084001,yes,151084
151084005,no,151084
151084007,yes,151084
544306000,4,544306
544306001,no,544306
413235000,yes,413235
151092002,2,151092
527625000,yes,527625
527625008,rocks,527625
527625009,no,527625
413247002,beer,413247
413247004,beer,413247
413247005,mouse,413247
282176003,brown,282176
544322000,wood,544322
544322002,6,544322
20038000,no,20038
413260000,no,413260
413260002,3,413260
544334005,black,544334
151130000,shallow,151130
151130002,2,151130
20059002,1,20059
151141000,grass,151141
151141001,1,151141
151141003,yes,151141
151141007,sunny,151141
151141008,flying kite,151141
151141012,no,151141
20070000,no,20070
20070001,no,20070
20070002,yes,20070
20070004,goatee,20070
413287002,yes,413287
505788001,yes,505788
287335003,gas,287335
287335005,no,287335
544365002,10,544365
544365003,pictures,544365
544365007,100,544365
544365009,9,544365
544365011,decoration,544365
544365013,pictures,544365
413295000,white,413295
413295002,banana,413295
282224002,nothing,282224
282229003,united,282229
282231000,2010,282231
282231002,woman,282231
413320000,0,413320
413320002,yes,413320
413321001,nothing,413321
20107001,protection,20107
20111000,in water,20111
151184000,brown,151184
151184001,0,151184
413339001,ford,413339
413339002,unknown,413339
413339005,no,413339
413339007,2,413339
413341000,pink,413341
413349009,yes,413349
413358000,hot dog,413358
282287001,couch,282287
282287003,yes,282287
544432000,yes,544432
544432002,no,544432
544432004,food,544432
544432005,yes,544432
20147003,no,20147
282296001,white,282296
282296003,yes,282296
282298000,5,282298
282298001,noon,282298
544444004,no,544444
151231004,3,151231
151231005,winter,151231
151231006,right,151231
151231011,yes,151231
151231012,stop,151231
151235002,left,151235
467675001,no,467675
467675003,cat,467675
544456000,yes,544456
544456002,ski poles,544456
544456003,skiing,544456
20175001,microwave,20175
20175004,on wall,20175
20175005,no,20175
20177000,9,20177
20177001,12,20177
20177003,1,20177
20178000,5,20178
20178004,0,20178
20178005,4,20178
20178006,black,20178
20178007,white,20178
413395000,yes,413395
413395004,yes,413395
413395005,cat,413395
544471000,apple,544471
282336000,yes,282336
282336002,many,282336
151267001,0,151267
151268003,1,151268
282346001,no,282346
282346002,green,282346
282346003,black,282346
544495001,no,544495
544495002,cheese,544495
413435001,ceiling,413435
282366000,no,282366
282366002,metal,282366
282366003,1,282366
282366009,bus,282366
282366010,car,282366
413446001,water,413446
544519000,blue,544519
544533001,blue,544533
544533002,transportation,544533
20247000,3,20247
20247004,no,20247
544538000,red,544538
20254001,umbrella,20254
20254002,afternoon,20254
20254003,yes,20254
151330001,safety,151330
413475001,yes,413475
413475002,safety,413475
413475003,0,413475
413475005,3,413475
151334001,clouds,151334
151334002,truck,151334
151334003,yes,151334
440284002,black,440284
440284003,building,440284
151338000,yes,151338
151338003,ground,151338
20268002,nothing,20268
20273000,0,20273
20273001,4,20273
20273002,yes,20273
20273003,downtown,20273
151347002,2,151347
151347004,no,151347
151347007,flying,151347
20276002,white,20276
544565001,pizza,544565
282427001,no,282427
151358001,black,151358
544583005,3,544583
544590000,brown,544590
20305000,yes,20305
20305002,painting,20305
413522004,red,413522
20307002,no,20307
544597001,wood,544597
544597002,white,544597
151387001,5,151387
544605000,yes,544605
544605001,right,544605
544605002,7,544605
544607000,hat,544607
544607003,5,544607
544607006,4,544607
151393000,0,151393
151393001,2,151393
151394006,chinese,151394
544611000,sign,544611
544611003,yes,544611
253819002,fall,253819
20333002,yes,20333
20334002,snowboarding,20334
413551001,0,413551
413552000,bed,413552
413552003,asian,413552
413552005,yes,413552
413552009,yes,413552
413552013,boy,413552
544629000,no,544629
544629001,pink,544629
544629002,vanilla,544629
20342001,stairs,20342
544639000,5,544639
151432000,standing,151432
151432001,bird,151432
544655001,blue,544655
544655003,red,544655
544655005,dress,544655
151441002,black and white,151441
151441003,school,151441
20371001,rock,20371
20371002,rock,20371
20371003,parrot,20371
20371005,yes,20371
20381002,bridge,20381
20381003,2,20381
20381006,1,20381
413600000,twin,413600
413600003,no,413600
413600004,no,413600
413600006,white,413600
413600007,3,413600
413600010,4,413600
413600011,yes,413600
539129002,many,539129
20395003,20,20395
20395005,left,20395
20395006,20,20395
20395008,no,20395
20395010,evening,20395
20395011,yes,20395
20395012,yes,20395
20395016,day,20395
20395024,boats,20395
20395025,20,20395
544695001,3,544695
151480000,man,151480
151480001,bank of america,151480
282553000,sidewalk,282553
282553003,mountains,282553
282553004,yes,282553
282553006,ground,282553
282553010,sidewalk,282553
282553013,yes,282553
282553020,trees,282553
20410000,bench,20410
20410001,black,20410
413634001,yes,413634
413634006,long,413634
527691001,floor,527691
151492002,woman,151492
544713000,outside,544713
287396001,red,287396
151516001,beach,151516
151516002,seagull,151516
413666006,0,413666
413666008,solid,413666
151524000,yes,151524
151524001,black,151524
151528001,brown,151528
20459002,2,20459
20459005,blue,20459
20459008,logo,20459
413684000,yes,413684
413685000,man,413685
413685001,nike,413685
413685002,nothing,413685
413685003,usa,413685
20470000,right,20470
90793005,sand,90793
413689005,nowhere,413689
413689006,2,413689
413689007,red,413689
413689008,rain,413689
282618000,house,282618
20481000,0,20481
20481003,laptop,20481
20481004,laptop,20481
20481005,yes,20481
151558002,20,151558
151558003,stop,151558
151558006,red,151558
20487007,yes,20487
20487008,10 feet,20487
413704001,yes,413704
413709000,white,413709
413709002,white,413709
413709004,yes,413709
413709005,2,413709
413709006,gothic,413709
413709007,white,413709
413709010,4,413709
413709011,yes,413709
544782001,2,544782
544794002,2,544794
151585002,no,151585
282659001,ball,282659
413734001,no,413734
413734003,no,413734
413734004,display,413734
413736001,blinds,413736
282672001,birthday,282672
282672002,no,282672
282680000,yes,282680
282680004,0,282680
282680005,2,282680
282680006,water,282680
20541000,yes,20541
20541002,right,20541
20541003,seagull,20541
282698003,suit,282698
413779000,sunny,413779
282711000,yes,282711
282711001,no,282711
544857005,yes,544857
20570000,people,20570
20570002,black,20570
20571000,boating,20571
20571002,4,20571
20571003,red,20571
20571005,left,20571
221882000,new york,221882
440336003,yes,440336
151651000,shower,151651
151651001,white,151651
527718002,0,527718
151657002,birthday,151657
151657003,jacket,151657
151657004,jacket,151657
151657012,2,151657
151657013,no,151657
151657017,no,151657
151657019,yes,151657
151657020,black,151657
151657024,no,151657
151657031,yes,151657
413805002,table,413805
151662000,no,151662
544883000,2000,544883
544883002,light,544883
282741000,suitcase,282741
282741002,black,282741
151670000,broken,151670
151670002,tile,151670
151670004,red,151670
151670005,tile,151670
413822005,taking picture,413822
413822007,3,413822
413822009,0,413822
413839001,long time,413839
413839002,green,413839
282768000,balance,282768
20629000,england,20629
20629002,fire,20629
20632000,teddy bear,20632
20632001,brown,20632
20632002,2,20632
20641000,0,20641
368565002,0,368565
282790000,black,282790
282790001,1,282790
282804003,young,282804
282804004,grass,282804
544956000,2,544956
544956001,sitting,544956
544956002,outside,544956
151742000,yes,151742
151742003,no,151742
151742009,yes,151742
151742011,yes,151742
151742015,middle,151742
151742017,restaurant,151742
20671000,car,20671
20671001,red,20671
20671002,no,20671
413900000,remote,413900
413900001,brown,413900
413900003,tv,413900
282830001,yes,282830
282830002,blue,282830
282830005,black,282830
282830011,hat,282830
282830015,blue,282830
282830020,white,282830
282830022,blue,282830
544975000,giraffe,544975
282841000,no,282841
282841001,cat,282841
282841002,knife,282841
151781002,1,151781
545000001,red,545000
545000002,fire,545000
545002001,yes,545002
545002002,winter,545002
545002005,goggles,545002
545002010,yes,545002
151790000,red and white,151790
151790003,scissors,151790
151790004,black and blue,151790
151790005,yes,151790
151790006,orange,151790
545007000,yes,545007
545007001,right,545007
545007002,1,545007
413948003,,413948
413948005,yes,413948
413948007,yes,413948
282878000,table,282878
282878007,chef,282878
282878009,3,282878
151807001,restaurant,151807
151808000,trees,151808
151808001,south,151808
151808003,brown,151808
151808004,background,151808
413959006,1,413959
221911005,orange,221911
545039006,water,545039
545040003,black,545040
151826003,no,151826
413971000,table,413971
20760001,brushing teeth,20760
20760002,yes,20760
20760003,colgate,20760
20760005,colgate,20760
282912002,many,282912
151844000,5,151844
20777000,truck,20777
20777001,stop,20777
20777002,0,20777
20777003,new york,20777
20777004,truck,20777
20777006,office,20777
20777008,standing,20777
20777010,mercedes,20777
20777014,0,20777
20777015,no,20777
26879001,bike,26879
26879002,no,26879
20784001,usa,20784
20784002,united,20784
20784003,delta,20784
20784005,delta,20784
20784007,united,20784
20784008,united,20784
20784010,circle,20784
20784011,red white and blue,20784
151857000,2,151857
151857002,new york,151857
151857003,1,151857
151857006,2,151857
20788003,asian,20788
275657005,red,275657
20796001,building,20796
20796002,black,20796
151877002,yellow,151877
545100000,2,545100
545100002,no,545100
545101005,brown,545101
545101009,wood,545101
545101012,stove,545101
414034000,black,414034
414034002,milk,414034
414034003,bed,414034
414034005,coke,414034
414034008,camera,414034
571449000,butterfly,571449
545114000,yes,545114
527759000,yes,527759
527759002,white,527759
282980000,orange,282980
282980001,working,282980
151911002,yes,151911
151911004,unknown,151911
151911006,metal,151911
151911007,8,151911
545129000,2,545129
545129003,2,545129
545138001,2,545138
545138002,yes,545138
283005004,surfboard,283005
414078001,gray,414078
151938001,no,151938
151938003,no,151938
545155002,yes,545155
545155003,yes,545155
545155004,0,545155
545155005,yes,545155
283012003,texting,283012
283012006,yes,283012
545162001,white,545162
545162002,left,545162
156397007,20,156397
156397013,grass,156397
156397014,many,156397
156397018,yes,156397
156397026,20,156397
156397028,20,156397
3480002,fence,3480
3480007,left,3480
3480010,left,3480
151956001,yes,151956
151956002,2,151956
414102001,black and white,414102
151962002,no,151962
151965001,black,151965
283038001,no,283038
283038002,0,283038
90864002,beach,90864
20904002,5,20904
414122000,10,414122
414122002,yes,414122
20908002,yes,20908
283054002,red,283054
20913001,no,20913
20913003,onion,20913
20915000,no,20915
20915001,no,20915
283064000,white,283064
283064001,white,283064
283064003,2,283064
283064004,water,283064
20925000,no,20925
20925002,yes,20925
283070000,yes,283070
283070001,orange,283070
283070002,3,283070
152000000,brown,152000
152000002,table,152000
545219000,london,545219
545219002,white,545219
152004002,small,152004
152012000,nowhere,152012
152012001,8,152012
152012002,white,152012
152019000,white,152019
152019001,yes,152019
152019002,yes,152019
283097000,black,283097
283097001,white,283097
283097002,travel,283097
283097004,orange,283097
283097005,suitcase,283097
414170002,snow,414170
283101001,water,283101
283101002,50,283101
283101003,fishing,283101
545250000,refrigerator,545250
545250002,refrigerator,545250
20972000,yellow,20972
283118003,yes,283118
283118004,hat,283118
283119000,floor,283119
20979000,2,20979
414196003,people,414196
414201001,2,414201
414201006,yes,414201
414201008,1,414201
414201009,stripes,414201
414201018,yes,414201
283131002,yes,283131
283131003,handle,283131
20992001,blonde,20992
414212000,door,414212
414212003,nothing,414212
545288000,0,545288
545288005,yes,545288
545288007,red,545288
283147000,yes,283147
283147002,no,283147
283147003,white,283147
283147004,yes,283147
545293001,no,545293
283152006,lab,283152
353027000,yes,353027
353027002,checkered,353027
414228000,dirt,414228
90884001,red,90884
90884003,yes,90884
90884004,yes,90884
283162000,plate,283162
283162001,no,283162
283162003,meat,283162
283162005,tomato,283162
283162006,plate,283162
283162007,sandwich,283162
283163003,white,283163
414236001,coke,414236
414236005,chicken,414236
545309002,yes,545309
545309003,2,545309
21023000,front,21023
283168000,food,283168
283168001,clear,283168
283168003,plate,283168
545317002,white,545317
545317003,no,545317
545317005,2,545317
152103000,0,152103
152103002,bed,152103
152103003,bed,152103
152103004,lab,152103
414249001,3,414249
414249003,1,414249
414249004,trees,414249
414249005,leaves,414249
152106001,lot,152106
152106003,water,152106
21036003,2,21036
152111002,sail,152111
283186001,0,283186
283186002,blue,283186
283187004,yes,283187
283187005,white,283187
283187007,short,283187
21046000,yes,21046
152120000,black,152120
152120001,black,152120
152120004,red,152120
152120007,red,152120
283203000,on skateboard,283203
21060000,white,21060
21060001,white,21060
545353000,box,545353
545353005,no,545353
545353006,cheese,545353
545353008,yes,545353
467705002,no,467705
283216002,1,283216
414296000,noon,414296
414296001,dog,414296
152158000,2,152158
545385000,yes,545385
545385001,plate,545385
240751002,no,240751
418578000,no,418578
418578001,dress,418578
418578002,2,418578
152176001,mountain,152176
152176003,river,152176
283254001,bowl,283254
283254003,1,283254
283254004,5,283254
