QuestionID,CASCADE+BERT,ImageID
548538000,yes,548538
24260002,eating,24260
417481001,hat,417481
113271000,yes,113271
113271003,brown,113271
155341001,silver,155341
155341002,silver,155341
155341005,2,155341
155341009,signs,155341
155341010,yellow,155341
286422001,shirt,286422
155355002,1,155355
155355003,no,155355
24285000,0,24285
47739001,yes,47739
572028002,zebras,572028
572028005,mountains,572028
572028008,zebras,572028
417520002,table,417520
286450002,2013,286450
155380000,no,155380
155380001,clock,155380
155380002,clock,155380
286458000,dawn,286458
286458002,suitcase,286458
155401002,no,155401
155401005,yes,155401
155401006,hat,155401
155401007,2,155401
417547002,no,417547
417547004,no,417547
417547005,baseball,417547
375426001,no,375426
286478000,stripes,286478
286478001,lab,286478
286480000,terrier,286480
24343002,helmet,24343
24343004,unknown,24343
24343005,yes,24343
286493000,yellow,286493
286493001,0,286493
286493002,yes,286493
286493005,red,286493
286507001,2,286507
155443002,green,155443
155443003,2,155443
417588001,black,417588
450357002,taking picture,450357
450357003,selfie,450357
450357006,1,450357
417590002,adult,417590
155449001,nothing,155449
155451001,red,155451
155451003,red,155451
417597001,soup,417597
417597002,plastic,417597
24385002,apple,24385
24385003,female,24385
24385006,3,24385
24385009,2,24385
417606001,no,417606
417606002,pole,417606
417606003,yes,417606
417606004,main,417606
417606006,winter,417606
24391001,wedding,24391
155465002,cheese,155465
155466000,white,155466
502732001,white,502732
160864000,red,160864
160864003,2,160864
160864004,5,160864
286544001,man,286544
286544002,yes,286544
24402001,pink,24402
24402002,brush,24402
24403003,no,24403
24403004,blue,24403
24403005,blue,24403
155478006,sneakers,155478
155478014,black,155478
155478016,black,155478
155478017,black,155478
286553002,woman,286553
286556001,camera,286556
155488002,nothing,155488
155488006,america,155488
155488008,very tall,155488
155488009,sign,155488
155488010,red,155488
155488013,yes,155488
155488016,red,155488
155488017,tow truck,155488
155488022,0,155488
548706002,white,548706
546378000,yes,546378
24430000,red,24430
24430001,boat,24430
417653001,horse,417653
417653004,horse,417653
417653005,no,417653
417653007,nothing,417653
417653009,street,417653
286583000,red,286583
417668000,no,417668
417668001,hot dog,417668
24458000,2,24458
24458002,nothing,24458
286606000,stripes,286606
155540001,yes,155540
155546002,0,155546
548766000,hay,548766
548766001,white,548766
548766002,yes,548766
548766003,thick,548766
548766008,no,548766
417696000,no,417696
417696002,black,417696
471528000,10,471528
471528001,guitar,471528
471528002,art,471528
419143000,cat,419143
419143001,laptop,419143
548780002,no,548780
155571002,0,155571
417716000,stop,417716
286654000,nothing,286654
286654002,main,286654
286654003,directions,286654
286654004,unknown,286654
417727000,rectangle,417727
417727003,,417727
417727005,apple,417727
286662000,strawberry,286662
286662001,wine,286662
286662002,candy,286662
155591001,no,155591
155591006,0,155591
155591007,clear,155591
155591008,bottle,155591
24522000,yes,24522
24522001,nothing,24522
24522002,lanes,24522
417742000,child,417742
286671000,yes,286671
24530001,20,24530
155604000,cheese,155604
155604001,tomatoes,155604
24536003,wetsuit,24536
309925001,yes,309925
155617001,white,155617
155617002,tile,155617
568205000,chicken,568205
568205001,350,568205
568205002,3,568205
568205003,blue,568205
568205005,gloves,568205
24553000,3,24553
24553003,yes,24553
24553006,10,24553
24553008,3,24553
548843002,donut,548843
548843003,donut,548843
548843004,no,548843
548843005,green,548843
548843009,food,548843
548843012,adidas,548843
548843016,woman,548843
4093000,nothing,4093
4093001,trees,4093
4093002,caution,4093
417779003,night,417779
286708000,yes,286708
286708001,tan,286708
286711001,baseball,286711
286711002,batter,286711
286711003,umpire,286711
155644003,shoes,155644
155644004,blue,155644
155644005,1,155644
286717002,donuts,286717
286719001,1,286719
286723001,red,286723
417804002,power,417804
417804003,50,417804
548878002,snowboard,548878
548879000,yes,548879
548882002,young,548882
155671000,road,155671
155671002,no,155671
24601003,player,24601
548894000,nothing,548894
548894002,striped,548894
24609002,cooking,24609
24610000,backpack,24610
24610002,backpack,24610
24610006,100,24610
24610007,picture,24610
266246002,black and white,266246
266246003,no,266246
417830000,sugar,417830
417830002,0,417830
286770002,face,286770
286770003,0,286770
286774000,books,286774
548921003,farm,548921
24636001,yes,24636
417854000,brick,417854
417854002,white,417854
417854004,fast,417854
417857000,9,417857
417857003,4,417857
417857004,5,417857
548930000,blue,548930
548930001,white,548930
548930003,0,548930
548930004,no,548930
286794001,2,286794
286794005,brown,286794
286794017,deer,286794
286794018,green,286794
548942001,short,548942
548942005,wall,548942
548942007,no,548942
548946001,green,548946
548946003,no,548946
507318001,cucumber,507318
507318003,4,507318
507318005,no,507318
507318006,3,507318
155732000,soup,155732
155732002,0,155732
397327000,mirror,397327
397327001,white,397327
286813001,7,286813
286813002,2,286813
286813003,2,286813
548962000,noon,548962
548962002,black,548962
244411002,cow,244411
244411004,brown,244411
244411005,yes,244411
286820000,black,286820
286820001,2,286820
286820002,20,286820
286820004,1,286820
286820006,black,286820
24693001,yellow,24693
24693003,red and white,24693
417911002,blue,417911
441023000,boat,441023
441023001,shirt,441023
91500000,clothes,91500
91500005,no,91500
286858000,brown,286858
286858001,winter,286858
286858010,yes,286858
286858012,brown,286858
286858014,teddy bear,286858
286858015,bear,286858
24721000,chair,24721
549012002,chicken,549012
549012003,sandwich,549012
417946001,left,417946
417946004,no,417946
417946005,yes,417946
375493012,sidewalk,375493
375493015,red,375493
417957002,yes,417957
417965001,3,417965
24755001,bmw,24755
24755002,blue,24755
24755003,many,24755
286903004,no,286903
286903008,no,286903
286903009,camera,286903
549048004,yes,549048
286907001,no,286907
286907004,white,286907
286907006,white,286907
286907007,modern,286907
286907008,yes,286907
286907009,no,286907
286907010,black and white,286907
286908001,sushi,286908
286908002,10,286908
286920002,yes,286920
418002002,clock,418002
155861000,food,155861
155861001,chicken,155861
24790001,2,24790
24790002,red,24790
155873001,ground,155873
24805001,sunny,24805
24805002,baseball,24805
24805003,bear,24805
155885002,no,155885
549109000,yes,549109
549109002,stripes,549109
549112000,white,549112
549112001,no,549112
155897003,yes,155897
286972000,hat,286972
286972001,black,286972
286972002,black,286972
286972003,man,286972
135210000,apple,135210
135210001,water,135210
549119001,yes,549119
549119002,1,549119
549119003,england,549119
549119005,left,549119
549119006,nothing,549119
286981002,yes,286981
286981006,red,286981
286981007,cheese,286981
286981012,yes,286981
286981013,brown,286981
286981014,asian,286981
70870001,2,70870
70870003,2,70870
550273000,chinese,550273
550273001,cake,550273
155912005,no,155912
155912006,blue,155912
24845001,tile,24845
24845010,white,24845
418062002,black,418062
549136000,yes,549136
286994000,many,286994
24851002,yes,24851
418070000,blue,418070
418070001,left,418070
418070003,yes,418070
418070005,yes,418070
418070006,yes,418070
24869001,no,24869
24869002,glasses,24869
549167002,bowl,549167
24880001,0,24880
24880002,nothing,24880
40109000,white,40109
40109002,3,40109
549171001,cutting,549171
549171002,blue,549171
549171003,short,549171
549171004,flowers,549171
287033001,yes,287033
287033002,chair,287033
287033005,red,287033
287033006,couch,287033
418106000,0,418106
418106003,plane,418106
287035000,words,287035
287035002,1,287035
418109001,camera,418109
418109002,meat,418109
418110000,yes,418110
418110001,lab,418110
418110002,brown,418110
564058000,1,564058
564058003,hat,564058
155974000,orange,155974
155974001,sink,155974
155974003,no,155974
155974004,counter,155974
155974005,sink,155974
375521002,snowboards,375521
24919000,mother and child,24919
24919001,yes,24919
24919005,no,24919
24919008,no,24919
24919009,no,24919
24919010,yes,24919
24924006,black and white,24924
155997002,no,155997
7149000,no,7149
7149002,sitting,7149
418144002,2,418144
24931004,house,24931
418152001,no,418152
549225000,grazing,549225
549225001,no,549225
549230000,flat screen,549230
549230002,dog,549230
549232000,plastic,549232
549232001,cotton,549232
549232002,blanket,549232
156025001,lab,156025
287099000,right,287099
287099001,left,287099
287099002,street,287099
287099003,water,287099
287099004,residential,287099
156029000,no,156029
156029004,cook,156029
156029005,no,156029
24958001,phone,24958
24958004,yes,24958
24958005,no,24958
418175001,stove,418175
831000,sun,831
549255001,no,549255
549255002,coca cola,549255
549261007,fence,549261
549268005,elephant,549268
24996000,20,24996
156071000,baseball,156071
156071001,0,156071
156071002,white,156071
157084003,no,157084
418219004,silver,418219
156076003,no,156076
156076005,yes,156076
25005000,2,25005
287151003,no,287151
549297000,indoors,549297
418226002,no,418226
549299000,no,549299
549299001,0,549299
549299002,raining,549299
18291002,yes,18291
156098001,lights,156098
287171001,no,287171
287171002,palm,287171
156100000,no,156100
156100002,1,156100
156100004,4,156100
156102001,sitting,156102
156102002,vest,156102
26017000,yes,26017
156104002,catholic,156104
25034001,boating,25034
25034004,0,25034
25034006,no,25034
418251000,nothing,418251
418251001,red,418251
549324001,pepperoni,549324
549324003,yes,549324
549327005,20,549327
549327008,yes,549327
549327012,10,549327
156113000,no,156113
156113001,icing,156113
287186000,0,287186
287190000,yes,287190
287190002,white,287190
549335002,2,549335
549335005,2,549335
549338000,wild,549338
549338001,no,549338
156126001,0,156126
418275000,beer,418275
418275001,no,418275
418275002,play,418275
418275003,no,418275
549351002,umbrella,549351
418281002,trees,418281
418288000,unknown,418288
418288001,motorcycle,418288
549361003,red,549361
549361004,3,549361
287219003,no,287219
287219012,white,287219
418292001,plaid,418292
418292002,cooking,418292
418297001,yes,418297
418297002,noon,418297
418297003,noon,418297
26026002,10,26026
26026003,7,26026
287235001,1,287235
287235003,yes,287235
549384000,bowl,549384
549384005,no,549384
549386002,talking,549386
549390000,1,549390
549390002,blue,549390
549390003,yes,549390
288174003,black,288174
288174006,black,288174
288174007,black,288174
288174009,gloves,288174
288174010,fast,288174
288174011,black,288174
549399002,red,549399
156184000,3,156184
156184001,1,156184
156184002,1,156184
156192001,no,156192
549410000,desk,549410
549410006,desk,549410
418346000,metal,418346
418346001,bananas,418346
25138002,cat,25138
287285000,scissors,287285
287285002,yes,287285
287285003,no,287285
25143000,yes,25143
25143001,yes,25143
25143004,person,25143
287291000,sunny,287291
549448001,white,549448
549448002,1,549448
549448003,6,549448
287305001,buses,287305
287305002,red,287305
287305003,24,287305
287305005,double decker,287305
287305007,0,287305
287305013,1,287305
287305014,red,287305
287305015,red,287305
287305016,red,287305
287305017,mercedes,287305
287305018,10,287305
287305019,white,287305
287305020,red,287305
287305023,white,287305
287305024,unknown,287305
287305027,red,287305
287305028,yes,287305
287305034,bus,287305
156236000,blue,156236
156236003,blue,156236
156236010,yes,156236
25165001,sony,25165
156242002,yes,156242
287318000,2,287318
287318003,no,287318
287318004,yellow,287318
287318005,yellow,287318
287318006,nowhere,287318
287318007,no,287318
25181000,english,25181
25181002,clothes,25181
287328002,white,287328
287328004,yes,287328
287331004,red,287331
26045000,white,26045
25202000,dessert,25202
156276009,no,156276
156276010,sunset,156276
156278000,noon,156278
156278001,food,156278
25216000,rice,25216
25216003,2,25216
418435003,no,418435
156292001,background,156292
156292002,no,156292
287366002,blue,287366
156299001,ponytail,156299
156299002,nothing,156299
156299004,white,156299
156299005,restaurant,156299
156299006,rectangle,156299
25228000,left,25228
156302001,market,156302
156302003,onion,156302
156302010,fruit,156302
156308000,6,156308
267076002,yes,267076
267076003,shirt,267076
267076005,standing,267076
287387001,yes,287387
287387003,glass,287387
25244001,green,25244
25244002,0,25244
156320004,on table,156320
156320007,nothing,156320
156320010,yes,156320
25252000,night,25252
25252003,no,25252
25252004,noon,25252
25252005,noon,25252
25252009,night,25252
25252010,2 hours,25252
25252011,noon,25252
25252013,1,25252
418471001,cheese,418471
156341002,yankees,156341
156341004,12,156341
156341006,2,156341
156341008,25,156341
156341010,27,156341
549560002,no,549560
549568000,parking lot,549568
549568002,2,549568
506656001,walking,506656
506656002,white,506656
506656004,brown,506656
506656006,walking,506656
25282000,harley,25282
25282002,0,25282
25282003,man,25282
25286002,half,25286
25286003,3,25286
25286004,pink,25286
25293002,recently,25293
418512000,concrete,418512
418512003,main,418512
156370000,0,156370
156370002,home,156370
287443001,meat,287443
156372001,no,156372
156372003,yes,156372
156375001,deep,156375
156375002,black,156375
310052000,1,310052
310052001,yellow,310052
310052002,afternoon,310052
418523001,no,418523
418523002,dog,418523
25316001,yellow,25316
418533004,yes,418533
418533006,red,418533
418535000,camera,418535
287469000,standing,287469
287469002,3,287469
287469003,yes,287469
418548004,0,418548
418548005,6,418548
418548007,donut,418548
418548010,unknown,418548
549629000,brown,549629
549629001,brown,549629
25346004,4,25346
25346008,yes,25346
25346009,green,25346
25346012,yes,25346
418563000,sugar,418563
25358002,field,25358
25358003,6,25358
25360001,calm,25360
549649003,hat,549649
549649005,hat,549649
287506001,tan,287506
266371002,blue,266371
156445000,runway,156445
156445002,no,156445
156445003,very high,156445
